time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm2.5_cf_1_a,pm2.5_cf_1_b
1720303200,184605,29.667,29.667,99.3,99.3,997.172,997.172,3.834,5.074
1720231200,184605,54.5,54.5,87.367,87.367,993.901,993.901,19.288,22.113
1720065600,184605,62.233,62.233,87.933,87.933,998.587,998.587,8.292,9.96
1719727200,184605,58.466,58.466,86.8,86.8,999.13,999.13,7.149,8.705
1719723600,184605,58.733,58.733,86.867,86.867,999.399,999.399,6.204,7.983
1719730800,184605,57.633,57.633,87.566,87.566,999.246,999.246,8.445,10.082
1718892000,184605,43.666,43.666,95.767,95.767,1008.824,1008.824,24.794,29.413
1718910000,184605,30.8,30.8,106.367,106.367,1007.233,1007.233,30.01,36.371
1718607600,184605,50.133,50.133,89.466,89.466,999.268,999.268,22.178,26.215
1718640000,184605,38.8,38.8,100.8,100.8,1001.319,1001.319,30.409,36.296
1719190800,184605,39.533,39.533,93.966,93.966,990.966,990.966,0.293,1.453
1720533600,184605,48.334,48.334,92.8,92.8,997.619,997.619,23.963,27.334
1720515600,184605,52.5,52.5,88.333,88.333,997.577,997.577,16.254,18.668
1720411200,184605,45.166,45.166,88.2,88.2,999.413,999.413,14.19,16.859
1720396800,184605,31.534,31.534,97.067,97.067,998.056,998.056,11.272,14.055
1719439200,184605,59.4,59.4,85.4,85.4,992.202,992.202,9.769,11.803
1719388800,184605,44.933,44.933,87.733,87.733,994.492,994.492,3.35,4.892
1719442800,184605,57.034,57.034,85.867,85.867,991.978,991.978,6.152,7.927
1720573200,184605,62.933,62.933,90.367,90.367,989.504,989.504,18.005,20.794
1719795600,184605,34.5,34.5,84.533,84.533,1002.947,1002.947,0.0,0.599
1719846000,184605,34.2,34.2,79.067,79.067,1007.438,1007.438,1.401,1.944
1719867600,184605,21.0,21.0,96.466,96.466,1004.225,1004.225,0.045,0.899
1719842400,184605,39.233,39.233,76.534,76.534,1007.845,1007.845,2.324,2.851
1720483200,184605,31.867,31.867,99.367,99.367,997.509,997.509,10.858,13.724
1719453600,184605,58.166,58.166,83.9,83.9,993.793,993.793,3.903,5.297
1719496800,184605,46.233,46.233,85.3,85.3,996.953,996.953,6.042,7.731
1718546400,184605,36.567,36.567,86.034,86.034,1000.96,1000.96,5.983,7.739
1717700400,184605,31.767,31.767,91.334,91.334,987.32,987.32,0.38,1.517
1720317600,184605,39.434,39.434,91.0,91.0,998.595,998.595,18.172,21.653
1720310400,184605,35.267,35.267,93.433,93.433,997.421,997.421,5.556,7.22
1720350000,184605,55.933,55.933,81.3,81.3,1000.715,1000.715,52.793,55.335
1719626400,184605,40.5,40.5,97.633,97.633,994.328,994.328,12.66,16.268
1717819200,184605,39.0,39.0,79.367,79.367,994.222,994.222,5.86,7.029
1717833600,184605,50.633,50.633,72.667,72.667,994.938,994.938,8.457,9.922
1718060400,184605,37.5,37.5,75.434,75.434,995.712,995.712,1.838,2.475
1718017200,184605,40.966,40.966,74.767,74.767,993.051,993.051,2.813,3.572
1719594000,184605,32.767,32.767,96.667,96.667,995.846,995.846,7.707,10.172
1720540800,184605,45.2,45.2,94.8,94.8,996.775,996.775,23.32,27.212
1717747200,184605,34.466,34.466,79.967,79.967,990.452,990.452,0.411,1.025
1717736400,184605,30.666,30.666,83.1,83.1,990.175,990.175,0.115,1.241
1718668800,184605,33.834,33.834,101.534,101.534,999.204,999.204,13.858,17.725
1719316800,184605,41.533,41.533,86.0,86.0,996.792,996.792,10.04,11.971
1719338400,184605,33.9,33.9,97.067,97.067,996.671,996.671,7.339,9.787
1718377200,184605,42.867,42.867,90.8,90.8,996.359,996.359,12.95,15.811
1718395200,184605,32.166,32.166,102.566,102.566,995.263,995.263,12.447,16.268
1718344800,184605,38.133,38.133,86.867,86.867,997.174,997.174,7.303,9.131
1717902000,184605,41.267,41.267,84.934,84.934,992.157,992.157,3.564,5.192
1719115200,184605,42.7,42.7,95.0,95.0,994.441,994.441,24.611,29.254
1718143200,184605,19.733,19.733,95.2,95.2,996.618,996.618,4.294,5.614
1718114400,184605,37.7,37.7,76.7,76.7,999.421,999.421,11.572,12.431
1719061200,184605,48.666,48.666,92.633,92.633,1001.401,1001.401,44.064,49.919
1718175600,184605,48.067,48.067,70.767,70.767,999.118,999.118,9.598,10.97
1718157600,184605,31.733,31.733,81.4,81.4,998.197,998.197,7.125,8.639
1718193600,184605,45.966,45.966,74.9,74.9,1000.899,1000.899,8.888,10.404
1720159200,184605,60.267,60.267,86.733,86.733,993.605,993.605,60.305,65.174
1720155600,184605,58.434,58.434,87.966,87.966,993.984,993.984,24.934,27.968
1719882000,184605,28.534,28.534,84.834,84.834,1003.38,1003.38,1.917,3.288
1720018800,184605,45.767,45.767,95.567,95.567,999.273,999.273,19.2,22.792
1720044000,184605,50.133,50.133,94.933,94.933,996.977,996.977,13.224,16.144
1719975600,184605,44.867,44.867,92.8,92.8,998.794,998.794,17.608,20.761
1718805600,184605,48.5,48.5,94.466,94.466,1007.273,1007.273,30.658,35.376
1718758800,184605,39.8,39.8,98.6,98.6,1002.351,1002.351,20.173,24.567
1718946000,184605,50.833,50.833,92.133,92.133,1006.328,1006.328,37.252,43.18
1720288800,184605,34.5,34.5,94.0,94.0,998.048,998.048,3.107,4.438
1720296000,184605,30.9,30.9,98.534,98.534,997.574,997.574,3.639,4.758
1720123200,184605,56.434,56.434,92.6,92.6,994.042,994.042,19.126,21.959
1720126800,184605,48.133,48.133,98.7,98.7,993.337,993.337,15.472,18.061
1720105200,184605,60.1,60.1,89.3,89.3,998.133,998.133,16.552,18.797
1718866800,184605,60.934,60.934,87.066,87.066,1007.691,1007.691,24.424,27.523
1718895600,184605,41.1,41.1,96.666,96.666,1008.973,1008.973,22.453,27.208
1718917200,184605,27.434,27.434,108.767,108.767,1005.83,1005.83,28.924,35.507
1718906400,184605,35.666,35.666,101.334,101.334,1007.848,1007.848,28.549,34.359
1718845200,184605,47.167,47.167,95.733,95.733,1006.179,1006.179,22.555,27.103
1718650800,184605,31.3,31.3,105.733,105.733,999.473,999.473,23.364,28.397
1719237600,184605,41.133,41.133,86.3,86.3,998.055,998.055,13.485,15.298
1719208800,184605,48.234,48.234,86.933,86.933,994.089,994.089,2.287,3.851
1719205200,184605,47.9,47.9,87.933,87.933,993.613,993.613,2.057,3.491
1720519200,184605,53.567,53.567,87.834,87.834,997.604,997.604,17.015,19.5
1720623600,184605,57.834,57.834,79.733,79.733,992.716,992.716,1.149,1.592
1720400400,184605,35.933,35.933,94.733,94.733,998.44,998.44,12.729,15.509
1720440000,184605,52.367,52.367,84.867,84.867,999.74,999.74,15.881,18.159
1719367200,184605,34.433,34.433,93.066,93.066,994.173,994.173,2.923,4.19
1719817200,184605,45.7,45.7,74.934,74.934,1005.606,1005.606,1.478,1.925
1720501200,184605,46.334,46.334,90.533,90.533,997.965,997.965,13.107,15.989
1718262000,184605,49.534,49.534,76.2,76.2,997.871,997.871,8.672,9.79
1718506800,184605,31.867,31.867,84.1,84.1,1000.75,1000.75,5.325,7.298
1717671600,184605,59.834,59.834,81.6,81.6,989.017,989.017,11.885,14.17
1720382400,184605,23.8,23.8,104.733,104.733,998.625,998.625,8.391,10.496
1720353600,184605,54.867,54.867,83.567,83.567,1000.768,1000.768,42.636,45.31
1720389600,184605,24.067,24.067,104.1,104.1,997.967,997.967,9.002,11.295
1719691200,184605,49.1,49.1,95.367,95.367,997.399,997.399,12.914,15.777
1719651600,184605,47.834,47.834,93.567,93.567,995.485,995.485,16.644,20.105
1719669600,184605,49.2,49.2,94.6,94.6,997.565,997.565,15.24,18.313
1717848000,184605,54.0,54.0,74.5,74.5,996.875,996.875,11.736,13.146
1717995600,184605,39.466,39.466,77.934,77.934,992.002,992.002,4.622,5.735
1717977600,184605,20.767,20.767,88.767,88.767,992.072,992.072,0.336,1.55
1719579600,184605,43.834,43.834,85.066,85.066,998.118,998.118,7.678,9.46
1719576000,184605,47.2,47.2,81.133,81.133,998.221,998.221,9.096,10.272
1720544400,184605,54.433,54.433,91.733,91.733,996.747,996.747,28.399,32.326
1718701200,184605,50.9,50.9,90.267,90.267,1001.723,1001.723,20.624,23.803
1718719200,184605,40.666,40.666,97.133,97.133,1003.54,1003.54,23.877,28.518
1719277200,184605,31.134,31.134,93.833,93.833,996.453,996.453,7.758,9.665
1718373600,184605,46.867,46.867,88.067,88.067,996.583,996.583,12.368,15.439
1717894800,184605,40.933,40.933,86.133,86.133,992.331,992.331,3.087,4.678
1717920000,184605,50.066,50.066,82.733,82.733,991.524,991.524,5.595,7.521
1719140400,184605,46.267,46.267,91.567,91.567,992.274,992.274,18.56,21.931
1719126000,184605,43.034,43.034,93.566,93.566,993.228,993.228,22.098,26.109
1718074800,184605,48.033,48.033,70.5,70.5,996.993,996.993,6.3,7.528
1718067600,184605,39.7,39.7,74.733,74.733,996.189,996.189,2.86,3.424
1718092800,184605,54.466,54.466,66.034,66.034,998.106,998.106,6.558,7.257
1719086400,184605,26.134,26.134,108.367,108.367,996.726,996.726,18.512,22.724
1720180800,184605,58.767,58.767,86.633,86.633,993.835,993.835,18.979,20.786
1720213200,184605,41.467,41.467,97.667,97.667,991.446,991.446,3.322,4.564
1720198800,184605,55.367,55.367,89.9,89.9,993.119,993.119,7.053,8.247
1720170000,184605,61.2,61.2,85.6,85.6,993.799,993.799,15.259,17.069
1720141200,184605,55.166,55.166,91.934,91.934,993.09,993.09,21.975,25.562
1720209600,184605,41.367,41.367,98.767,98.767,991.79,991.79,3.054,4.059
1719972000,184605,39.466,39.466,95.367,95.367,998.32,998.32,15.532,19.389
1720011600,184605,47.466,47.466,92.9,92.9,999.202,999.202,16.313,19.082
1718766000,184605,44.533,44.533,96.033,96.033,1003.151,1003.151,25.763,30.565
1718956800,184605,53.633,53.633,88.367,88.367,1005.745,1005.745,51.861,58.115
1720072800,184605,61.8,61.8,87.667,87.667,998.055,998.055,6.832,8.337
1720116000,184605,55.8,55.8,92.0,92.0,996.079,996.079,17.2,19.404
1719763200,184605,39.4,39.4,91.767,91.767,1002.56,1002.56,1.773,2.982
1719716400,184605,60.333,60.333,86.567,86.567,999.627,999.627,4.669,6.244
1719748800,184605,53.666,53.666,87.834,87.834,1001.219,1001.219,7.998,9.726
1718899200,184605,38.7,38.7,98.3,98.3,1008.705,1008.705,24.074,28.95
1718856000,184605,48.433,48.433,93.334,93.334,1007.409,1007.409,20.28,24.095
1718636400,184605,41.0,41.0,98.867,98.867,1001.575,1001.575,30.956,36.47
1718647200,184605,32.0,32.0,104.9,104.9,999.965,999.965,23.152,28.236
1719226800,184605,48.867,48.867,80.334,80.334,996.822,996.822,10.921,12.315
1719219600,184605,47.966,47.966,80.233,80.233,995.56,995.56,8.364,9.33
1719244800,184605,34.933,34.933,90.833,90.833,997.952,997.952,8.689,10.134
1720422000,184605,53.034,53.034,83.367,83.367,999.079,999.079,15.441,17.856
1720443600,184605,48.633,48.633,88.166,88.166,999.684,999.684,15.676,18.085
1720609200,184605,59.6,59.6,81.9,81.9,988.018,988.018,0.572,0.895
1719428400,184605,43.733,43.733,92.267,92.267,992.285,992.285,9.047,10.85
1719396000,184605,48.567,48.567,85.9,85.9,994.433,994.433,4.845,6.508
1719417600,184605,47.434,47.434,92.3,92.3,993.195,993.195,9.26,10.713
1719849600,184605,29.6,29.6,81.567,81.567,1006.97,1006.97,0.684,1.068
1719831600,184605,48.867,48.867,72.7,72.7,1006.907,1006.907,3.197,3.968
1719799200,184605,36.5,36.5,83.1,83.1,1003.82,1003.82,0.064,0.859
1719828000,184605,49.666,49.666,72.233,72.233,1006.361,1006.361,2.343,2.954
1720497600,184605,46.0,46.0,91.8,91.8,997.859,997.859,14.118,16.959
1719482400,184605,61.234,61.234,78.066,78.066,995.172,995.172,14.026,14.994
1719525600,184605,23.434,23.434,100.767,100.767,994.98,994.98,3.381,4.348
1719529200,184605,26.466,26.466,96.233,96.233,995.176,995.176,3.687,5.228
1718517600,184605,45.434,45.434,79.066,79.066,1000.719,1000.719,8.37,9.665
1720378800,184605,25.133,25.133,101.767,101.767,999.187,999.187,8.786,10.408
1720375200,184605,27.933,27.933,98.8,98.8,999.727,999.727,8.406,10.518
1720342800,184605,57.267,57.267,79.967,79.967,999.846,999.846,42.004,44.546
1720335600,184605,54.0,54.0,81.8,81.8,999.717,999.717,36.992,39.859
1720346400,184605,57.667,57.667,79.633,79.633,1000.077,1000.077,43.74,45.721
1718420400,184605,32.1,32.1,89.6,89.6,998.06,998.06,5.28,6.906
1718413200,184605,31.1,31.1,94.9,94.9,996.318,996.318,5.649,7.82
1719619200,184605,36.4,36.4,99.867,99.867,993.793,993.793,10.121,13.346
1717873200,184605,34.433,34.433,90.534,90.534,994.577,994.577,2.212,3.575
1718020800,184605,41.434,41.434,75.633,75.633,993.444,993.444,3.135,3.841
1718042400,184605,36.4,36.4,79.133,79.133,994.999,994.999,1.269,1.703
1717999200,184605,41.334,41.334,78.633,78.633,991.844,991.844,3.963,4.853
1719561600,184605,46.2,46.2,80.167,80.167,996.976,996.976,7.079,8.179
1717725600,184605,28.034,28.034,87.233,87.233,989.087,989.087,0.235,1.317
1718733600,184605,32.767,32.767,103.767,103.767,1003.234,1003.234,15.444,18.813
1718737200,184605,32.766,32.766,104.133,104.133,1002.926,1002.926,14.718,17.841
1718730000,184605,34.8,34.8,101.567,101.567,1003.456,1003.456,16.052,19.516
1718704800,184605,52.733,52.733,88.933,88.933,1002.204,1002.204,21.307,23.977
1718708400,184605,52.433,52.433,89.533,89.533,1002.673,1002.673,21.791,24.63
1720638000,184605,41.067,41.067,88.367,88.367,995.37,995.37,2.134,3.348
1719334800,184605,32.033,32.033,97.666,97.666,996.151,996.151,6.543,8.787
1719295200,184605,47.734,47.734,83.367,83.367,997.698,997.698,12.646,14.959
1718334000,184605,38.267,38.267,88.933,88.933,996.443,996.443,7.647,9.552
1717963200,184605,20.433,20.433,96.166,96.166,992.234,992.234,0.439,1.54
1717891200,184605,38.9,38.9,87.233,87.233,992.608,992.608,2.146,3.611
1717898400,184605,40.834,40.834,85.433,85.433,992.174,992.174,3.704,5.47
1717970400,184605,21.966,21.966,92.467,92.467,992.046,992.046,0.589,1.775
1717930800,184605,49.966,49.966,77.9,77.9,993.99,993.99,5.715,6.938
1719158400,184605,50.4,50.4,93.0,93.0,991.387,991.387,13.7,16.389
1719165600,184605,57.966,57.966,89.733,89.733,991.514,991.514,16.756,20.005
1718118000,184605,33.867,33.867,79.233,79.233,999.159,999.159,8.854,9.983
1718146800,184605,22.233,22.233,89.733,89.733,996.918,996.918,4.077,5.661
1718128800,184605,24.533,24.533,86.534,86.534,998.294,998.294,7.465,8.746
1718121600,184605,29.8,29.8,80.834,80.834,998.911,998.911,7.492,8.456
1719057600,184605,54.2,54.2,89.633,89.633,1001.74,1001.74,41.718,46.375
1719075600,184605,33.9,33.9,100.7,100.7,998.926,998.926,30.019,35.993
1719036000,184605,47.3,47.3,90.767,90.767,1001.722,1001.722,37.71,43.146
1718222400,184605,18.0,18.0,103.767,103.767,997.974,997.974,3.042,3.779
1718233200,184605,21.433,21.433,95.9,95.9,997.546,997.546,3.028,4.569
1718172000,184605,45.7,45.7,72.1,72.1,998.974,998.974,9.504,11.088
1718211600,184605,24.667,24.667,88.6,88.6,999.333,999.333,3.685,5.149
1720148400,184605,58.8,58.8,89.166,89.166,994.302,994.302,72.956,80.224
1719946800,184605,23.1,23.1,102.933,102.933,999.38,999.38,2.427,3.364
1718769600,184605,46.833,46.833,95.067,95.067,1003.363,1003.363,26.52,31.14
1718830800,184605,36.4,36.4,104.733,104.733,1005.756,1005.756,28.503,34.861
1718964000,184605,54.9,54.9,87.466,87.466,1006.601,1006.601,41.785,46.462
1718942400,184605,49.233,49.233,93.6,93.6,1006.428,1006.428,36.502,42.175
1720281600,184605,39.733,39.733,89.633,89.633,998.275,998.275,2.803,4.203
1720252800,184605,52.534,52.534,83.567,83.567,995.584,995.584,5.928,7.537
1720278000,184605,41.533,41.533,88.1,88.1,998.048,998.048,2.336,3.577
1720292400,184605,31.034,31.034,97.533,97.533,997.751,997.751,2.583,3.805
1720090800,184605,61.4,61.4,87.434,87.434,997.223,997.223,8.224,9.829
1720119600,184605,57.633,57.633,90.867,90.867,995.084,995.084,17.287,19.446
1719720000,184605,59.034,59.034,86.8,86.8,999.758,999.758,6.244,7.925
1718913600,184605,27.867,27.867,109.467,109.467,1006.525,1006.525,29.778,36.514
1718859600,184605,49.8,49.8,92.267,92.267,1007.453,1007.453,21.968,25.524
1718884800,184605,55.666,55.666,89.167,89.167,1008.746,1008.746,27.311,30.835
1718658000,184605,28.533,28.533,109.067,109.067,998.692,998.692,21.137,25.855
1718596800,184605,47.033,47.033,90.767,90.767,998.899,998.899,22.397,26.858
1718611200,184605,50.466,50.466,90.0,90.0,999.499,999.499,25.972,29.7
1718665200,184605,31.934,31.934,104.367,104.367,998.73,998.73,16.319,19.829
1719198000,184605,43.2,43.2,91.3,91.3,992.385,992.385,1.41,2.636
1720591200,184605,64.533,64.533,84.2,84.2,988.826,988.826,4.301,5.505
1720490400,184605,37.834,37.834,95.933,95.933,998.123,998.123,13.784,16.88
1720476000,184605,28.333,28.333,105.5,105.5,997.152,997.152,10.744,13.557
1720479600,184605,29.233,29.233,101.5,101.5,997.26,997.26,9.636,12.486
1720576800,184605,60.066,60.066,90.834,90.834,988.727,988.727,18.309,20.567
1720562400,184605,42.434,42.434,99.467,99.467,991.13,991.13,11.986,14.537
1720558800,184605,40.533,40.533,101.167,101.167,992.35,992.35,11.864,14.052
1719421200,184605,41.966,41.966,92.466,92.466,992.943,992.943,8.358,9.749
1719385200,184605,42.966,42.966,88.733,88.733,994.113,994.113,3.918,5.436
1719813600,184605,44.466,44.466,75.666,75.666,1005.323,1005.323,1.171,1.629
1718283600,184605,43.533,43.533,83.3,83.3,998.911,998.911,8.703,10.412
1718265600,184605,51.3,51.3,75.166,75.166,997.782,997.782,8.917,10.293
1718312400,184605,19.733,19.733,107.534,107.534,995.889,995.889,3.213,4.261
1718308800,184605,19.467,19.467,107.0,107.0,996.274,996.274,2.998,3.833
1719446400,184605,55.466,55.466,85.334,85.334,992.525,992.525,3.453,4.982
1719475200,184605,61.167,61.167,78.966,78.966,994.437,994.437,15.01,16.0
1719500400,184605,37.534,37.534,88.367,88.367,996.622,996.622,3.412,4.75
1718564400,184605,23.9,23.9,106.434,106.434,998.649,998.649,13.061,16.729
1718575200,184605,22.9,22.9,108.367,108.367,997.032,997.032,12.53,16.362
1717711200,184605,25.566,25.566,94.9,94.9,987.014,987.014,0.185,1.066
1717704000,184605,29.7,29.7,94.5,94.5,987.083,987.083,0.351,1.266
1717707600,184605,26.6,26.6,96.433,96.433,986.954,986.954,0.165,0.999
1720314000,184605,37.133,37.133,92.166,92.166,997.854,997.854,8.485,10.575
1720339200,184605,56.033,56.033,80.833,80.833,999.819,999.819,40.163,42.638
1720328400,184605,50.466,50.466,84.367,84.367,999.846,999.846,38.764,42.481
1720364400,184605,37.267,37.267,91.834,91.834,1000.084,1000.084,6.46,7.955
1718449200,184605,36.867,36.867,78.733,78.733,1002.712,1002.712,3.123,3.845
1718452800,184605,34.034,34.034,79.466,79.466,1003.065,1003.065,2.436,3.132
1718456400,184605,29.6,29.6,82.133,82.133,1003.29,1003.29,1.014,2.211
1718463600,184605,23.633,23.633,87.867,87.867,1003.226,1003.226,0.075,0.969
1718460000,184605,25.466,25.466,85.2,85.2,1003.404,1003.404,0.206,1.365
1718438400,184605,37.967,37.967,80.966,80.966,1000.163,1000.163,3.854,5.588
1719658800,184605,48.867,48.867,93.2,93.2,996.303,996.303,14.663,17.319
1719694800,184605,46.466,46.466,98.4,98.4,997.115,997.115,17.075,21.338
1717822800,184605,42.166,42.166,77.5,77.5,994.327,994.327,8.465,9.651
1717884000,184605,35.0,35.0,89.6,89.6,993.113,993.113,1.66,2.929
1719590400,184605,34.367,34.367,94.267,94.267,996.644,996.644,8.708,11.319
1719583200,184605,41.567,41.567,87.767,87.767,997.949,997.949,8.43,9.931
1717772400,184605,26.733,26.733,83.3,83.3,993.445,993.445,0.036,0.621
1717729200,184605,29.566,29.566,86.033,86.033,989.602,989.602,0.363,1.496
1717794000,184605,21.034,21.034,95.167,95.167,992.745,992.745,0.519,1.389
1718744400,184605,28.767,28.767,107.5,107.5,1002.165,1002.165,14.12,17.764
1718672400,184605,39.0,39.0,99.034,99.034,999.869,999.869,16.502,20.601
1718676000,184605,42.666,42.666,97.367,97.367,1000.272,1000.272,18.053,22.101
1718694000,184605,50.267,50.267,91.534,91.534,1001.275,1001.275,20.373,23.654
1719298800,184605,49.6,49.6,82.3,82.3,997.217,997.217,15.864,17.745
1719345600,184605,38.133,38.133,97.9,97.9,994.663,994.663,7.104,9.277
1719349200,184605,33.266,33.266,102.833,102.833,993.518,993.518,8.881,11.374
1717927200,184605,49.733,49.733,79.4,79.4,993.354,993.354,5.959,7.228
1719133200,184605,45.433,45.433,91.633,91.633,992.01,992.01,21.872,26.063
1719151200,184605,55.466,55.466,89.333,89.333,991.425,991.425,18.995,22.264
1719018000,184605,31.534,31.534,101.067,101.067,1001.844,1001.844,26.778,32.423
1719043200,184605,55.333,55.333,88.233,88.233,1002.06,1002.06,42.81,47.356
1719028800,184605,45.833,45.833,93.6,93.6,1002.074,1002.074,35.931,41.32
1720137600,184605,50.767,50.767,94.967,94.967,992.546,992.546,16.371,19.339
1719957600,184605,25.534,25.534,105.067,105.067,998.064,998.064,7.014,8.541
1719932400,184605,34.767,34.767,87.467,87.467,1001.822,1001.822,4.169,5.774
1719979200,184605,46.933,46.933,91.267,91.267,998.764,998.764,17.286,19.961
1719964800,184605,35.133,35.133,98.833,98.833,997.368,997.368,13.232,16.686
1718820000,184605,42.367,42.367,100.267,100.267,1006.435,1006.435,36.953,43.908
1718773200,184605,49.334,49.334,93.666,93.666,1003.846,1003.846,27.096,31.709
1718816400,184605,43.233,43.233,98.833,98.833,1006.794,1006.794,35.977,42.231
1718838000,184605,39.633,39.633,100.5,100.5,1005.459,1005.459,27.276,32.956
1718967600,184605,53.534,53.534,88.8,88.8,1006.863,1006.863,41.052,46.3
1720238400,184605,55.1,55.1,86.9,86.9,994.865,994.865,12.292,14.322
1720245600,184605,54.233,54.233,85.334,85.334,995.053,995.053,6.625,8.417
1720267200,184605,50.733,50.733,83.6,83.6,997.402,997.402,6.665,7.699
1720112400,184605,58.934,58.934,90.433,90.433,997.137,997.137,18.314,20.654
1719777600,184605,27.233,27.233,100.633,100.633,1001.627,1001.627,0.574,1.709
1719738000,184605,60.767,60.767,88.367,88.367,999.593,999.593,17.646,20.617
1719756000,184605,46.7,46.7,90.666,90.666,1002.058,1002.058,5.813,7.451
1719784800,184605,25.567,25.567,97.067,97.067,1001.622,1001.622,0.462,1.587
1718920800,184605,27.167,27.167,109.067,109.067,1005.278,1005.278,28.534,34.936
1718863200,184605,54.533,54.533,90.2,90.2,1007.583,1007.583,22.919,26.454
1718852400,184605,47.4,47.4,93.966,93.966,1007.255,1007.255,20.395,24.555
1719241200,184605,38.666,38.666,88.2,88.2,998.013,998.013,12.495,14.218
1720414800,184605,48.033,48.033,86.133,86.133,999.341,999.341,15.546,18.048
1720454400,184605,36.867,36.867,97.2,97.2,999.558,999.558,12.897,15.93
1720522800,184605,56.233,56.233,87.667,87.667,997.511,997.511,18.607,21.135
1719360000,184605,35.367,35.367,93.8,93.8,992.992,992.992,4.368,5.696
1719363600,184605,32.0,32.0,94.3,94.3,993.43,993.43,2.34,3.534
1719381600,184605,42.367,42.367,88.966,88.966,994.382,994.382,3.978,5.466
1719835200,184605,45.3,45.3,74.333,74.333,1007.612,1007.612,3.788,4.476
1719871200,184605,22.433,22.433,93.433,93.433,1003.558,1003.558,0.418,1.542
1719802800,184605,38.6,38.6,80.8,80.8,1004.388,1004.388,0.223,0.39
1718247600,184605,37.933,37.933,83.733,83.733,997.955,997.955,6.12,8.063
1718305200,184605,21.684,21.684,103.992,103.992,996.636,996.636,3.561,4.897
1718236800,184605,24.134,24.134,92.8,92.8,997.471,997.471,2.795,4.205
1718258400,184605,47.0,47.0,78.067,78.067,998.081,998.081,8.313,9.585
1719522000,184605,22.1,22.1,104.166,104.166,995.228,995.228,2.96,3.321
1719489600,184605,55.533,55.533,80.2,80.2,996.457,996.457,9.835,10.777
1718499600,184605,26.333,26.333,89.267,89.267,1000.496,1000.496,2.247,3.463
1718560800,184605,27.466,27.466,100.1,100.1,999.444,999.444,14.346,18.436
1718514000,184605,44.166,44.166,79.967,79.967,1000.641,1000.641,7.018,8.305
1717696800,184605,34.166,34.166,92.567,92.567,987.664,987.664,0.672,1.649
1717678800,184605,51.067,51.067,83.9,83.9,989.553,989.553,5.45,7.308
1718470800,184605,20.5,20.5,91.5,91.5,1002.419,1002.419,0.117,0.825
1718434800,184605,36.834,36.834,82.967,82.967,999.59,999.59,4.396,5.998
1718427600,184605,31.866,31.866,86.633,86.633,998.848,998.848,3.45,4.88
1718431200,184605,34.667,34.667,84.5,84.5,999.18,999.18,4.001,5.468
1719698400,184605,47.9,47.9,97.6,97.6,997.872,997.872,17.242,21.451
1717851600,184605,51.2,51.2,76.733,76.733,997.273,997.273,10.617,12.173
1717808400,184605,25.066,25.066,88.567,88.567,993.086,993.086,7.225,9.243
1718038800,184605,37.3,37.3,79.167,79.167,994.997,994.997,1.58,1.978
1719572400,184605,48.334,48.334,79.8,79.8,998.007,998.007,9.015,10.185
1719550800,184605,42.966,42.966,83.733,83.733,997.164,997.164,4.591,6.568
1719547200,184605,40.934,40.934,85.167,85.167,997.396,997.396,4.782,6.39
1717765200,184605,29.166,29.166,80.834,80.834,993.123,993.123,0.04,0.097
1717768800,184605,26.933,26.933,82.433,82.433,993.274,993.274,0.037,0.199
1717722000,184605,26.967,26.967,88.9,88.9,988.42,988.42,0.676,1.725
1717758000,184605,37.8,37.8,77.966,77.966,992.151,992.151,1.118,1.544
1718679600,184605,45.267,45.267,95.867,95.867,1000.431,1000.431,18.317,22.064
1718690400,184605,50.233,50.233,92.167,92.167,1001.206,1001.206,20.464,23.797
1718751600,184605,36.834,36.834,101.667,101.667,1001.981,1001.981,19.776,24.169
1718686800,184605,49.0,49.0,93.267,93.267,1001.137,1001.137,19.794,23.73
1719352800,184605,36.9,36.9,98.933,98.933,993.553,993.553,12.25,15.476
1719291600,184605,44.9,44.9,85.4,85.4,997.759,997.759,16.601,18.764
1718398800,184605,27.933,27.933,105.733,105.733,994.971,994.971,8.803,11.616
1718388000,184605,37.666,37.666,96.1,96.1,996.042,996.042,14.471,18.778
1718341200,184605,38.7,38.7,87.534,87.534,997.199,997.199,9.338,11.782
1717974000,184605,20.7,20.7,90.567,90.567,992.149,992.149,0.206,1.379
1717916400,184605,48.367,48.367,83.3,83.3,991.042,991.042,4.964,6.749
1719122400,184605,44.066,44.066,93.133,93.133,993.554,993.554,23.581,27.861
1719176400,184605,44.4,44.4,98.167,98.167,990.075,990.075,15.53,18.943
1718085600,184605,53.034,53.034,67.166,67.166,997.855,997.855,5.882,6.645
1718132400,184605,21.0,21.0,92.767,92.767,997.77,997.77,6.362,7.705
1718136000,184605,17.667,17.667,97.1,97.1,997.239,997.239,4.858,5.935
1719093600,184605,27.467,27.467,106.833,106.833,995.539,995.539,18.478,22.334
1719032400,184605,47.0,47.0,92.2,92.2,1001.961,1001.961,35.95,41.656
1718164800,184605,37.8,37.8,76.6,76.6,998.705,998.705,8.909,10.23
1720206000,184605,43.1,43.1,96.867,96.867,991.947,991.947,4.825,6.118
1720202400,184605,48.267,48.267,93.466,93.466,992.484,992.484,7.204,8.584
1720184400,184605,55.9,55.9,88.5,88.5,993.932,993.932,13.832,15.556
