time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm2.5_cf_1_a,pm2.5_cf_1_b
1718870400,40051,59.567,null,85.667,null,996.419,null,19.486,19.767
1718877600,40051,62.5,null,84.334,null,996.808,null,19.878,19.931
1718848800,40051,53.2,null,92.466,null,995.654,null,22.737,23.535
1717758000,40051,55.367,null,67.867,null,979.982,null,1.247,1.107
1717801200,40051,29.0,null,87.934,null,981.158,null,0.621,0.186
1717851600,40051,55.233,null,71.9,null,985.353,null,5.736,5.878
1717887600,40051,43.233,null,84.433,null,981.15,null,1.363,1.071
1718096400,40051,59.967,null,58.933,null,986.285,null,6.165,6.222
1718110800,40051,56.666,null,66.434,null,987.631,null,9.8,9.899
1719356400,40051,48.267,null,92.166,null,981.535,null,12.676,11.671
1719338400,40051,57.167,null,84.5,null,986.58,null,8.965,7.836
1718197200,40051,51.067,null,74.9,null,989.225,null,6.807,6.999
1718233200,40051,26.534,null,96.867,null,986.254,null,3.609,3.889
1718182800,40051,57.166,null,65.3,null,987.702,null,7.213,7.7
1720587600,40051,67.833,null,83.0,null,977.799,null,3.596,2.817
1718388000,40051,46.966,null,90.333,null,985.049,null,7.952,8.54
1718341200,40051,51.133,null,81.0,null,985.197,null,6.578,6.348
1718406000,40051,31.867,null,97.633,null,984.348,null,3.88,4.153
1718323200,40051,31.6,null,95.033,null,984.45,null,3.877,4.192
1718326800,40051,36.834,null,89.633,null,984.621,null,5.457,5.232
1720263600,40051,68.2,null,74.4,null,985.4,null,9.188,7.553
1720242000,40051,68.034,null,78.934,null,983.707,null,12.264,9.779
1720231200,40051,64.733,null,81.566,null,982.348,null,3.479,2.75
1720281600,40051,53.5,null,84.2,null,987.015,null,2.51,1.617
1720292400,40051,44.767,null,89.367,null,986.807,null,1.915,1.182
1719831600,40051,58.767,null,67.434,null,995.394,null,2.892,2.082
1719856800,40051,34.3,null,85.233,null,994.49,null,0.207,0.0
1717894800,40051,44.867,null,81.633,null,980.714,null,1.65,1.371
1720184400,40051,65.633,null,80.6,null,982.995,null,9.009,7.46
1720166400,40051,67.0,null,77.367,null,982.339,null,10.189,8.385
1719885600,40051,46.2,null,76.467,null,992.485,null,1.865,1.155
1719928800,40051,45.334,null,80.467,null,991.014,null,3.757,2.986
1719950400,40051,32.4,null,96.834,null,988.188,null,3.22,2.409
1719878400,40051,30.867,null,89.3,null,991.912,null,1.271,0.619
1719410400,40051,69.534,null,80.767,null,982.269,null,9.158,7.768
1719432000,40051,63.267,null,82.466,null,981.207,null,8.434,6.784
1719558000,40051,50.534,null,75.733,null,985.577,null,6.909,5.306
1719568800,40051,55.4,null,72.933,null,986.292,null,8.116,6.442
1719550800,40051,49.167,null,78.834,null,986.099,null,6.264,5.082
1718672400,40051,53.267,null,92.767,null,988.759,null,20.517,22.088
1718722800,40051,48.925,null,94.867,null,992.561,null,22.245,23.485
1718715600,40051,56.645,null,89.983,null,992.466,null,19.131,19.918
1718726400,40051,45.034,null,96.7,null,992.516,null,17.188,18.306
1720360800,40051,52.933,null,84.967,null,989.221,null,8.72,6.915
1719982800,40051,56.9,null,85.9,null,987.25,null,16.325,13.722
1719972000,40051,48.3,null,90.8,null,987.414,null,13.239,10.773
1720015200,40051,56.767,null,90.966,null,987.538,null,19.63,16.78
1720080000,40051,72.6,null,83.7,null,986.51,null,26.73,21.766
1720130400,40051,59.1,null,92.0,null,981.844,null,14.892,12.273
1720094400,40051,71.966,null,84.133,null,985.814,null,15.925,12.817
1720112400,40051,70.8,null,86.034,null,986.024,null,18.065,14.802
1718251200,40051,46.5,null,77.466,null,986.072,null,5.751,5.623
1718290800,40051,40.733,null,86.466,null,987.293,null,6.112,5.734
1719115200,40051,44.7,null,91.933,null,982.885,null,18.146,17.799
1719136800,40051,52.534,null,87.034,null,980.292,null,16.395,16.389
1719180000,40051,49.733,null,90.867,null,978.727,null,1.685,1.345
1719151200,40051,65.534,null,85.133,null,979.664,null,15.158,15.28
1719172800,40051,54.767,null,92.066,null,978.851,null,12.079,12.325
1719464400,40051,66.466,null,72.966,null,982.842,null,6.201,5.114
1718024400,40051,54.6,null,69.534,null,981.955,null,5.235,4.984
1718035200,40051,48.966,null,70.166,null,983.139,null,1.543,1.05
1718499600,40051,34.0,null,85.767,null,989.425,null,1.969,2.063
1718938800,40051,49.334,null,91.233,null,995.153,null,23.481,23.468
1718982000,40051,44.867,null,94.467,null,995.056,null,21.427,22.662
1718985600,40051,42.233,null,97.033,null,994.804,null,24.388,25.573
1718953200,40051,56.833,null,84.767,null,994.455,null,22.728,22.613
1718949600,40051,55.433,null,86.034,null,994.563,null,24.228,24.18
1718773200,40051,56.566,null,87.533,null,992.63,null,20.447,20.843
1719651600,40051,56.9,null,88.0,null,984.101,null,17.02,14.547
1719644400,40051,56.8,null,88.8,null,983.327,null,18.899,16.131
1719680400,40051,54.534,null,93.534,null,986.581,null,18.715,16.232
1720400400,40051,46.9,null,89.3,null,987.604,null,9.45,7.682
1720454400,40051,45.1,null,93.4,null,988.549,null,10.164,8.56
1719068400,40051,44.367,null,94.9,null,989.284,null,22.503,22.979
1718614800,40051,57.233,null,83.767,null,988.155,null,19.54,21.17
1719226800,40051,60.933,null,73.867,null,985.291,null,8.14,8.111
1718488800,40051,22.8,null,98.433,null,989.905,null,0.772,0.414
1718434800,40051,43.1,null,78.033,null,988.632,null,3.618,3.984
1718474400,40051,26.566,null,93.034,null,990.839,null,0.734,0.466
1718485200,40051,23.867,null,96.733,null,990.077,null,0.815,0.465
1718888400,40051,57.4,null,89.566,null,997.404,null,24.924,25.272
1718089200,40051,59.267,null,60.833,null,985.633,null,5.111,5.139
1718146800,40051,27.566,null,89.433,null,985.726,null,3.904,4.263
1719313200,40051,55.8,null,76.9,null,985.181,null,11.069,9.033
1719295200,40051,52.567,null,78.5,null,986.129,null,10.68,9.262
1718154000,40051,37.733,null,78.6,null,986.311,null,3.143,3.595
1718222400,40051,27.233,null,92.5,null,986.537,null,4.191,4.543
1720548000,40051,56.867,null,91.2,null,985.051,null,24.1,20.444
1720623600,40051,70.233,null,74.066,null,979.339,null,0.136,0.0
1718330400,40051,39.7,null,87.267,null,984.862,null,6.405,6.329
1718395200,40051,42.867,null,94.534,null,984.395,null,9.137,10.101
1718391600,40051,45.7,null,92.567,null,984.743,null,8.607,9.466
1720270800,40051,62.466,null,78.466,null,986.209,null,5.005,3.921
1720267200,40051,66.533,null,76.1,null,985.826,null,7.288,5.561
1720299600,40051,41.867,null,91.4,null,986.386,null,2.659,1.719
1719817200,40051,53.034,null,71.367,null,994.24,null,2.046,1.199
1719802800,40051,46.6,null,76.534,null,993.248,null,0.239,0.0
1719820800,40051,54.867,null,69.733,null,994.218,null,2.18,1.415
1719864000,40051,32.334,null,87.9,null,993.771,null,0.551,0.061
1717948800,40051,42.534,null,78.4,null,982.976,null,0.457,0.03
1717898400,40051,46.133,null,80.933,null,980.447,null,2.143,2.026
1720159200,40051,67.367,null,79.1,null,982.392,null,12.09,9.922
1719907200,40051,49.966,null,69.367,null,991.358,null,1.822,1.126
1719903600,40051,48.6,null,70.433,null,991.321,null,1.653,1.032
1719914400,40051,54.233,null,67.0,null,991.45,null,2.307,1.538
1719936000,40051,41.5,null,87.633,null,990.319,null,3.483,2.833
1719712800,40051,71.4,null,82.166,null,987.555,null,1.923,1.133
1719748800,40051,66.733,null,80.534,null,989.873,null,8.146,6.448
1718730000,40051,43.8,null,97.8,null,992.554,null,16.352,17.59
1718712000,40051,58.7,null,86.934,null,991.839,null,17.345,17.891
1718676000,40051,55.8,null,91.934,null,989.165,null,25.803,28.522
1720328400,40051,58.3,null,79.3,null,988.426,null,32.712,27.325
1720022400,40051,49.034,null,96.533,null,987.65,null,20.987,18.315
1719993600,40051,60.0,null,83.9,null,986.308,null,18.347,15.322
1720026000,40051,48.767,null,96.066,null,987.567,null,23.124,20.159
1720062000,40051,69.267,null,84.966,null,987.151,null,16.517,13.762
1720054800,40051,68.1,null,86.3,null,986.456,null,13.014,10.607
1720098000,40051,70.733,null,85.334,null,986.352,null,18.852,15.776
1718287200,40051,43.3,null,83.3,null,987.622,null,6.295,5.99
1718265600,40051,53.833,null,71.667,null,986.062,null,7.084,6.521
1719122400,40051,46.767,null,90.9,null,982.024,null,18.444,17.876
1719165600,40051,64.166,null,87.433,null,979.668,null,13.098,13.031
1719478800,40051,69.4,null,69.9,null,983.313,null,10.145,8.584
1719529200,40051,33.1,null,93.367,null,984.651,null,4.435,3.783
1719475200,40051,68.534,null,70.0,null,983.05,null,10.38,8.664
1717711200,40051,32.433,null,88.066,null,975.799,null,0.255,0.048
1718031600,40051,48.166,null,71.9,null,982.495,null,2.495,2.179
1718042400,40051,48.0,null,68.966,null,983.417,null,2.104,1.905
1718017200,40051,54.7,null,66.034,null,981.141,null,2.666,2.471
1717992000,40051,44.7,null,71.633,null,980.377,null,2.471,2.385
1718020800,40051,55.6,null,67.333,null,981.595,null,3.67,3.743
1718506800,40051,35.133,null,81.133,null,989.374,null,3.707,4.624
1718578800,40051,32.267,null,103.267,null,986.238,null,14.186,15.68
1718978400,40051,50.633,null,91.6,null,995.102,null,25.687,26.028
1718928000,40051,39.9,null,100.966,null,994.416,null,21.109,21.991
1718956800,40051,58.2,null,83.534,null,994.264,null,23.04,22.98
1719000000,40051,34.167,null,101.934,null,992.091,null,18.248,19.112
1719640800,40051,56.533,null,89.0,null,983.178,null,17.87,15.365
1719698400,40051,57.334,null,89.4,null,987.113,null,5.28,4.524
1719626400,40051,48.7,null,91.433,null,983.231,null,11.276,9.663
1719702000,40051,76.4,null,80.7,null,987.03,null,1.534,0.912
1720450800,40051,47.166,null,90.834,null,988.668,null,9.552,7.547
1719050400,40051,59.933,null,82.0,null,990.84,null,27.825,27.49
1719043200,40051,56.267,null,83.0,null,990.576,null,25.883,25.59
1718643600,40051,53.8,null,96.066,null,989.758,null,28.877,32.282
1718438400,40051,46.834,null,75.466,null,989.173,null,3.829,4.156
1718470800,40051,26.267,null,91.4,null,991.486,null,0.58,0.168
1718467200,40051,28.4,null,88.867,null,991.874,null,0.737,0.523
1718856000,40051,56.0,null,89.3,null,996.003,null,21.023,21.527
1718859600,40051,55.934,null,88.8,null,996.052,null,19.817,20.181
1717783200,40051,31.566,null,81.466,null,981.779,null,0.718,0.395
1717869600,40051,48.0,null,81.467,null,983.259,null,2.974,3.039
1718085600,40051,58.533,null,61.8,null,985.676,null,4.361,4.263
1718132400,40051,34.433,null,81.867,null,986.512,null,10.893,11.547
1718074800,40051,54.3,null,64.6,null,985.022,null,2.161,1.792
1718067600,40051,47.933,null,69.9,null,984.293,null,1.254,0.768
1718128800,40051,35.867,null,80.034,null,986.903,null,8.084,8.456
1719298800,40051,55.1,null,76.833,null,985.429,null,11.099,9.794
1718218800,40051,27.3,null,90.733,null,987.15,null,3.561,3.976
1720504800,40051,59.066,null,84.034,null,986.381,null,15.152,12.325
1720609200,40051,69.267,null,79.166,null,975.641,null,0.909,0.284
1720591200,40051,68.833,null,81.966,null,977.426,null,4.229,3.521
1718373600,40051,57.067,null,83.567,null,985.438,null,6.646,6.764
1718366400,40051,65.367,null,78.633,null,985.517,null,9.913,10.213
1720249200,40051,67.133,null,77.166,null,983.582,null,8.502,6.662
1719828000,40051,58.1,null,67.1,null,994.806,null,2.33,1.58
1719867600,40051,30.166,null,90.267,null,993.291,null,0.875,0.18
1719842400,40051,47.5,null,73.3,null,996.351,null,1.655,0.919
1719849600,40051,38.2,null,78.233,null,995.782,null,0.137,0.0
1717952400,40051,39.767,null,79.834,null,982.588,null,0.729,0.344
1717923600,40051,59.034,null,72.367,null,980.747,null,5.986,5.964
1717941600,40051,49.2,null,74.633,null,983.274,null,0.825,0.732
1717916400,40051,59.0,null,75.7,null,979.317,null,4.957,4.903
1720141200,40051,63.7,null,87.034,null,981.755,null,7.693,6.152
1720170000,40051,67.066,null,76.334,null,982.852,null,9.184,7.383
1719918000,40051,53.733,null,67.733,null,991.248,null,2.737,1.898
1719961200,40051,32.5,null,101.2,null,986.524,null,5.783,4.915
1719727200,40051,72.3,null,80.8,null,987.719,null,10.303,9.211
1719716400,40051,72.0,null,81.966,null,987.886,null,5.065,4.291
1719745200,40051,70.133,null,79.966,null,989.473,null,9.86,8.025
1719367200,40051,50.5,null,85.767,null,982.927,null,7.752,6.545
1719388800,40051,57.133,null,79.133,null,983.036,null,4.678,4.364
1719424800,40051,65.8,null,82.3,null,981.463,null,10.7,9.064
1719612000,40051,38.666,null,98.834,null,982.88,null,6.81,5.743
1719608400,40051,36.466,null,100.566,null,983.205,null,7.134,6.302
1718733600,40051,42.034,null,99.633,null,992.278,null,16.183,17.159
1720335600,40051,60.666,null,77.034,null,988.274,null,28.797,23.697
1720314000,40051,46.767,null,87.034,null,986.77,null,3.678,3.024
1720342800,40051,62.4,null,75.133,null,988.269,null,32.418,26.985
1720004400,40051,63.3,null,83.7,null,987.28,null,18.27,15.548
1720033200,40051,47.733,null,98.733,null,986.299,null,24.491,21.346
1719968400,40051,42.4,null,94.0,null,986.567,null,9.7,8.488
1720036800,40051,47.5,null,98.4,null,985.451,null,21.659,19.075
1720083600,40051,71.834,null,83.067,null,986.174,null,22.774,18.6
1720069200,40051,70.367,null,83.9,null,987.162,null,16.098,13.265
1718262000,40051,52.3,null,72.367,null,985.99,null,6.271,6.136
1718254800,40051,47.966,null,75.9,null,986.137,null,5.629,6.028
1719144000,40051,64.867,null,83.834,null,980.715,null,17.573,17.468
1719140400,40051,57.433,null,85.867,null,980.53,null,16.614,16.462
1719522000,40051,33.867,null,92.933,null,984.848,null,3.174,2.45
1719460800,40051,66.233,null,74.067,null,982.739,null,7.736,6.083
1717668000,40051,70.4,null,74.8,null,976.822,null,11.34,11.646
1717671600,40051,71.7,null,75.367,null,977.185,null,13.667,13.941
1718046000,40051,46.133,null,70.567,null,983.445,null,1.907,1.727
1717988400,40051,42.7,null,73.267,null,980.534,null,1.892,1.671
1718013600,40051,52.9,null,65.934,null,980.656,null,2.515,2.365
1718532000,40051,49.966,null,70.267,null,988.991,null,3.967,4.582
1718524800,40051,49.333,null,71.2,null,989.187,null,3.606,4.123
1718935200,40051,46.6,null,93.733,null,995.029,null,21.983,21.695
1718838000,40051,45.667,null,99.4,null,994.3,null,25.73,26.836
1718787600,40051,62.0,null,85.566,null,993.381,null,25.268,25.71
1720479600,40051,42.4,null,98.9,null,986.431,null,12.822,11.127
1720440000,40051,63.767,null,79.166,null,988.444,null,10.364,8.354
1719046800,40051,58.034,null,81.867,null,990.579,null,26.815,26.413
1719028800,40051,49.2,null,88.4,null,990.772,null,22.148,22.09
1719025200,40051,46.3,null,90.233,null,990.804,null,21.228,21.292
1718607600,40051,52.067,null,85.333,null,987.648,null,16.593,17.977
1718589600,40051,41.2,null,91.2,null,987.12,null,15.278,16.648
1719241200,40051,47.3,null,83.567,null,986.87,null,9.887,9.902
1719219600,40051,59.267,null,74.867,null,984.044,null,5.728,5.478
1718492400,40051,22.934,null,98.767,null,989.718,null,0.787,0.395
1718481600,40051,25.334,null,95.333,null,990.501,null,0.935,0.6
1718845200,40051,51.666,null,93.8,null,995.096,null,23.306,24.139
1718892000,40051,52.8,null,91.7,null,997.41,null,23.115,23.568
1718913600,40051,37.867,null,102.034,null,995.526,null,27.526,28.906
1717754400,40051,54.433,null,66.967,null,979.502,null,1.491,1.283
1717729200,40051,44.133,null,76.867,null,977.822,null,1.444,1.255
1717786800,40051,31.567,null,82.434,null,981.65,null,0.762,0.495
1717779600,40051,34.5,null,79.8,null,981.787,null,0.662,0.328
1718139600,40051,29.6,null,86.867,null,985.639,null,4.129,4.553
1719288000,40051,49.7,null,81.233,null,986.046,null,9.264,8.245
1718215200,40051,27.834,null,89.067,null,987.623,null,3.333,3.635
1718229600,40051,26.5,null,95.9,null,985.975,null,4.566,5.101
1720569600,40051,51.2,null,93.7,null,979.269,null,17.586,14.685
1718370000,40051,60.2,null,80.767,null,985.619,null,7.238,7.835
1718398800,40051,38.833,null,94.4,null,984.16,null,7.933,8.299
1720612800,40051,68.034,null,78.334,null,976.101,null,0.305,0.007
1719795600,40051,40.1,null,81.233,null,991.851,null,0.071,1.593
1717974000,40051,25.534,null,84.967,null,980.793,null,0.565,0.098
1719925200,40051,47.666,null,75.434,null,991.276,null,2.766,2.038
1719892800,40051,45.9,null,74.034,null,991.866,null,2.306,1.505
1719939600,40051,38.034,null,91.3,null,989.708,null,3.482,2.702
1719709200,40051,71.1,null,83.3,null,986.985,null,0.766,0.128
1719723600,40051,72.0,null,81.867,null,987.906,null,8.085,7.223
1719370800,40051,53.767,null,83.334,null,983.53,null,6.734,5.567
1719392400,40051,58.7,null,78.533,null,982.358,null,5.09,4.494
1719565200,40051,53.4,null,74.0,null,985.965,null,7.485,5.945
1719543600,40051,46.567,null,81.4,null,986.046,null,6.386,5.482
1718708400,40051,59.733,null,84.333,null,991.2,null,16.417,16.526
1718679600,40051,55.434,null,91.6,null,989.393,null,24.842,27.2
1720353600,40051,66.3,null,77.367,null,989.441,null,35.729,29.033
1720357200,40051,60.834,null,80.933,null,989.329,null,20.602,16.55
1719997200,40051,60.633,null,83.834,null,986.427,null,18.448,15.622
1720040400,40051,62.367,null,87.7,null,986.296,null,18.41,15.302
1719964800,40051,34.433,null,100.733,null,986.467,null,7.448,6.457
1720134000,40051,56.033,null,94.267,null,981.478,null,14.261,12.148
1718244000,40051,40.834,null,81.6,null,986.096,null,4.207,5.112
1719169200,40051,59.633,null,89.367,null,979.301,null,12.569,12.595
1719504000,40051,45.833,null,84.867,null,985.768,null,4.87,4.236
1719507600,40051,42.2,null,85.867,null,985.789,null,4.397,3.801
1719446400,40051,66.4,null,79.966,null,981.382,null,3.498,3.001
1719514800,40051,39.034,null,88.133,null,985.391,null,3.662,3.207
1717678800,40051,63.333,null,78.5,null,977.547,null,4.62,4.703
1718006400,40051,51.167,null,66.6,null,979.798,null,4.021,4.172
1718503200,40051,36.334,null,82.333,null,989.515,null,3.016,3.654
1718546400,40051,42.1,null,84.767,null,989.591,null,4.777,5.121
1718571600,40051,31.2,null,101.867,null,986.523,null,14.598,16.332
1719003600,40051,33.5,null,102.133,null,991.38,null,17.892,18.828
1718971200,40051,59.0,null,85.367,null,995.38,null,28.102,27.791
1718827200,40051,41.6,null,101.033,null,994.942,null,21.602,22.624
1718794800,40051,62.733,null,85.9,null,994.853,null,26.034,25.769
1719669600,40051,56.367,null,91.7,null,986.183,null,15.191,12.569
1719691200,40051,57.867,null,91.1,null,986.441,null,11.403,9.455
1720404000,40051,49.1,null,85.834,null,988.092,null,10.543,8.482
1720422000,40051,59.267,null,78.166,null,987.656,null,11.111,9.122
1720443600,40051,55.666,null,83.7,null,988.324,null,7.686,5.995
1719072000,40051,42.933,null,96.567,null,988.573,null,22.858,23.79
1719036000,40051,53.2,null,85.3,null,990.488,null,24.397,24.543
1719014400,40051,34.2,null,101.967,null,990.874,null,16.683,17.595
1719093600,40051,32.967,null,103.633,null,984.573,null,16.935,18.044
1718654400,40051,48.267,null,98.733,null,988.587,null,25.849,29.23
1718636400,40051,47.833,null,96.233,null,990.457,null,27.098,29.986
1718622000,40051,60.7,null,84.033,null,989.267,null,22.916,24.609
1718924400,40051,36.833,null,103.8,null,994.284,null,21.907,23.032
1718917200,40051,36.767,null,102.6,null,994.922,null,26.596,27.456
1717761600,40051,47.8,null,70.7,null,980.723,null,0.743,0.224
1717736400,40051,46.467,null,73.9,null,978.351,null,0.873,0.43
1717804800,40051,29.2,null,86.367,null,981.382,null,0.867,0.529
1717815600,40051,45.433,null,74.666,null,982.594,null,2.859,2.895
1717848000,40051,60.666,null,69.267,null,984.883,null,7.324,7.334
1717822800,40051,48.067,null,71.233,null,982.839,null,4.213,4.326
1718121600,40051,39.8,null,76.133,null,987.493,null,6.17,6.405
1718118000,40051,48.633,null,73.0,null,987.583,null,11.82,12.296
1719334800,40051,41.666,null,92.1,null,985.614,null,7.215,6.693
1719345600,40051,53.8,null,90.4,null,982.611,null,9.29,8.039
1718211600,40051,30.5,null,87.167,null,988.003,null,3.958,4.319
1718190000,40051,57.4,null,67.633,null,988.767,null,6.489,7.021
1720526400,40051,63.533,null,84.233,null,986.525,null,19.793,16.249
1720638000,40051,59.133,null,78.933,null,983.182,null,3.266,2.484
1720497600,40051,56.1,null,86.4,null,986.775,null,15.008,12.21
1718334000,40051,43.233,null,85.2,null,984.88,null,6.775,6.811
1718362800,40051,67.334,null,77.167,null,984.927,null,9.109,9.605
1720566000,40051,45.966,null,97.467,null,980.089,null,15.941,13.336
1720278000,40051,55.534,null,82.434,null,986.56,null,3.228,2.506
1720256400,40051,66.267,null,75.2,null,984.483,null,9.171,7.425
1720234800,40051,66.367,null,80.867,null,982.986,null,7.425,5.815
1720306800,40051,38.133,null,94.133,null,986.259,null,2.612,1.797
1719846000,40051,41.767,null,76.9,null,996.115,null,0.523,0.14
1719824400,40051,56.267,null,68.533,null,994.288,null,2.13,1.375
1717934400,40051,57.167,null,69.633,null,982.99,null,1.192,0.904
1717930800,40051,59.667,null,69.067,null,982.704,null,1.663,1.349
1717945200,40051,44.333,null,76.6,null,983.054,null,0.402,0.04
1720173600,40051,67.4,null,75.833,null,982.719,null,8.664,6.729
1720209600,40051,59.733,null,88.8,null,980.966,null,4.476,3.655
1720213200,40051,54.133,null,90.0,null,980.685,null,2.218,1.569
1719946800,40051,34.034,null,95.067,null,988.633,null,3.56,2.811
1719889200,40051,46.666,null,74.934,null,992.178,null,2.261,1.716
1719756000,40051,55.966,null,82.367,null,991.211,null,3.732,2.889
1719784800,40051,36.4,null,86.933,null,991.084,null,1.271,0.729
1719730800,40051,73.0,null,80.9,null,987.856,null,12.883,11.243
1719385200,40051,55.034,null,80.367,null,982.694,null,4.556,4.189
1720382400,40051,38.433,null,93.6,null,987.923,null,8.857,7.284
1720126800,40051,59.3,null,92.8,null,982.43,null,18.043,15.066
1718236800,40051,29.6,null,93.867,null,986.145,null,3.344,3.445
1718316000,40051,28.166,null,100.767,null,983.987,null,3.878,4.121
1718276400,40051,56.966,null,71.833,null,986.887,null,9.037,8.689
1719450000,40051,66.267,null,78.8,null,981.881,null,2.484,1.839
1719511200,40051,40.034,null,86.9,null,985.708,null,3.973,3.346
1719471600,40051,66.133,null,70.834,null,982.846,null,7.579,5.999
1719500400,40051,50.666,null,82.2,null,985.697,null,5.241,4.496
1718542800,40051,45.133,null,80.033,null,989.534,null,4.516,5.118
1718514000,40051,39.767,null,77.8,null,989.113,null,3.988,4.522
1718539200,40051,47.466,null,75.334,null,989.459,null,3.984,4.63
1718960400,40051,59.3,null,82.534,null,994.706,null,25.435,24.845
1718758800,40051,49.767,null,94.133,null,991.467,null,18.582,19.338
1718784000,40051,61.4,null,85.9,null,992.905,null,23.991,24.255
1718830800,40051,38.767,null,103.1,null,994.757,null,22.147,23.274
1719676800,40051,55.733,null,93.034,null,986.626,null,17.694,15.113
1719684000,40051,54.633,null,94.3,null,986.608,null,18.837,16.397
1719622800,40051,46.2,null,92.667,null,982.736,null,8.745,7.281
1720472400,40051,42.233,null,98.8,null,986.415,null,15.383,12.962
1720414800,40051,56.334,null,80.466,null,988.058,null,10.422,9.326
1720458000,40051,42.466,null,96.867,null,988.505,null,11.69,10.239
1720461600,40051,41.767,null,97.3,null,987.893,null,12.784,11.26
1719039600,40051,55.034,null,83.966,null,990.35,null,25.717,25.883
1719061200,40051,54.6,null,89.2,null,989.995,null,32.784,32.611
1718665200,40051,41.6,null,104.633,null,987.965,null,23.184,25.957
1718647200,40051,47.233,null,96.867,null,989.269,null,20.276,23.205
1718640000,40051,51.833,null,95.7,null,990.313,null,30.445,34.075
1719255600,40051,34.834,null,92.133,null,986.494,null,3.715,4.091
1719262800,40051,30.934,null,93.733,null,985.978,null,2.84,2.52
1718460000,40051,33.233,null,81.933,null,992.212,null,0.789,0.478
1718863200,40051,56.166,null,87.867,null,996.228,null,19.13,19.7
1717768800,40051,39.333,null,75.2,null,981.515,null,0.22,0.021
1717884000,40051,44.966,null,85.1,null,981.443,null,1.519,1.284
1717862400,40051,45.6,null,79.733,null,984.446,null,2.848,2.725
1718107200,40051,62.4,null,62.133,null,987.605,null,10.734,10.688
1718136000,40051,33.3,null,84.167,null,985.993,null,7.861,8.12
1718125200,40051,37.1,null,76.9,null,987.176,null,5.68,6.13
1719352800,40051,48.8,null,93.6,null,982.307,null,10.351,9.836
1719320400,40051,48.233,null,84.8,null,984.352,null,7.9,6.238
1719327600,40051,41.733,null,90.0,null,984.928,null,7.651,6.443
1718175600,40051,54.0,null,66.567,null,987.33,null,8.399,8.29
1720576800,40051,60.8,null,88.934,null,978.096,null,17.749,14.631
1720512000,40051,61.633,null,82.9,null,986.168,null,16.224,13.602
1720584000,40051,59.233,null,88.867,null,976.7,null,17.239,14.003
1718359200,40051,67.167,null,75.8,null,984.381,null,9.892,10.157
1718377200,40051,52.867,null,86.1,null,985.376,null,8.829,9.34
1720296000,40051,43.4,null,90.067,null,986.647,null,2.159,1.397
1720227600,40051,62.133,null,83.4,null,981.753,null,1.928,1.215
1719799200,40051,43.466,null,78.434,null,992.682,null,0.435,0.033
1717959600,40051,34.466,null,82.834,null,981.179,null,1.069,0.653
1720202400,40051,63.8,null,87.0,null,981.415,null,3.204,2.573
1720177200,40051,68.767,null,76.633,null,982.574,null,9.175,7.503
1719957600,40051,36.334,null,96.334,null,987.387,null,4.197,3.468
1720515600,40051,62.933,null,82.133,null,986.121,null,16.621,13.822
1719406800,40051,66.3,null,79.834,null,983.069,null,8.654,7.456
1719378000,40051,55.9,null,81.966,null,983.487,null,7.284,6.273
1719442800,40051,65.633,null,81.667,null,980.72,null,8.809,7.465
1719439200,40051,62.567,null,81.967,null,980.962,null,9.397,7.715
1719601200,40051,37.5,null,97.7,null,983.927,null,10.091,9.097
1719615600,40051,40.3,null,98.233,null,982.823,null,7.171,6.172
1719532800,40051,33.367,null,92.633,null,985.079,null,4.722,4.082
1718697600,40051,58.533,null,85.833,null,990.203,null,17.519,19.397
1718686800,40051,57.367,null,89.534,null,989.942,null,22.727,24.938
1720332000,40051,59.834,null,78.133,null,988.261,null,29.571,24.545
1720087200,40051,71.733,null,82.5,null,985.888,null,19.585,16.104
1718258400,40051,50.166,null,74.0,null,986.174,null,5.621,6.004
1718312400,40051,30.2,null,99.233,null,984.566,null,4.624,4.94
1718240400,40051,35.834,null,86.1,null,986.022,null,3.582,3.953
1719111600,40051,44.034,null,92.9,null,983.272,null,17.63,29.015
1719525600,40051,33.067,null,92.5,null,984.583,null,6.476,5.518
1719457200,40051,67.966,null,75.667,null,982.898,null,6.951,5.332
1717653600,40051,70.933,null,78.3,null,976.302,null,10.668,10.721
1717981200,40051,32.434,null,81.0,null,980.505,null,4.625,5.006
1718028000,40051,50.1,null,71.8,null,981.962,null,3.567,3.332
1718496000,40051,26.666,null,94.5,null,989.543,null,0.995,0.738
1718535600,40051,48.733,null,72.433,null,989.13,null,4.003,4.469
1718967600,40051,62.434,null,83.066,null,995.265,null,28.961,28.09
1718776800,40051,59.133,null,86.334,null,992.838,null,21.234,21.572
1718766000,40051,51.733,null,91.267,null,992.193,null,19.499,19.815
1719655200,40051,56.767,null,87.966,null,984.495,null,15.491,13.202
1720468800,40051,40.534,null,99.567,null,986.84,null,15.883,13.606
1720447200,40051,51.334,null,88.267,null,988.485,null,9.242,7.361
1719082800,40051,36.234,null,101.0,null,986.418,null,18.536,19.822
1719018000,40051,38.334,null,96.433,null,990.846,null,17.895,19.009
1718586000,40051,38.567,null,93.567,null,986.898,null,14.376,15.893
1719270000,40051,29.7,null,97.666,null,985.566,null,2.607,2.073
1719244800,40051,43.267,null,86.066,null,986.854,null,7.154,7.109
