time_stamp,sensor_index,pm2.5_cf_1_60minute_a,pm2.5_cf_1_60minute_b
1718989200,184837,24.465,22.48
1719187200,184837,0.0,0.332
1719154800,184837,15.306,14.063
1719194400,184837,0.468,1.035
1719104400,184837,19.957,18.698
1719133200,184837,22.482,20.491
1719201600,184837,1.7,2.285
1717826400,184837,4.577,4.093
1717880400,184837,2.631,2.698
1717833600,184837,5.155,4.76
1717858800,184837,2.22,2.082
1717808400,184837,1.696,1.365
1717862400,184837,2.106,2.043
1717837200,184837,5.213,4.883
1717869600,184837,2.782,2.782
1717822800,184837,4.21,3.811
1718841600,184837,25.565,23.282
1718856000,184837,22.429,20.218
1718434800,184837,4.481,4.155
1718485200,184837,0.078,0.112
1718686800,184837,22.856,20.333
1718744400,184837,16.48,15.071
1718708400,184837,20.605,17.944
1718722800,184837,24.789,22.289
1718668800,184837,20.94,19.342
1717725600,184837,1.099,0.794
1717740000,184837,0.796,0.66
1718121600,184837,7.691,6.039
1718136000,184837,6.494,5.013
1718139600,184837,6.28,4.963
1718074800,184837,3.655,3.211
1718064000,184837,1.043,0.871
1718114400,184837,11.627,9.524
1718636400,184837,30.691,28.134
1718056800,184837,2.61,2.198
1718244000,184837,4.083,3.575
1718283600,184837,6.241,5.819
1718272800,184837,7.171,6.47
1718816400,184837,28.324,25.707
1718812800,184837,30.22,27.196
1718791200,184837,27.654,24.169
1718805600,184837,29.351,25.921
1718762400,184837,21.2,19.028
1718798400,184837,29.785,26.418
1718172000,184837,7.697,6.876
1718179200,184837,9.325,7.83
1718229600,184837,3.3,2.776
1718164800,184837,9.66,8.585
1718330400,184837,5.492,5.282
1717891200,184837,2.132,1.861
1717923600,184837,6.921,6.24
1717956000,184837,0.006,0.312
1717970400,184837,0.113,0.542
1717650000,184837,11.37,9.436
1717711200,184837,0.033,0.424
1718503200,184837,6.896,6.269
1718575200,184837,14.643,14.324
1718578800,184837,14.358,13.734
1718496000,184837,0.147,0.629
1718510400,184837,6.669,5.692
1718557200,184837,7.977,7.826
1719021600,184837,23.437,21.868
1719043200,184837,35.767,32.299
1719198000,184837,1.264,1.797
1719003600,184837,23.428,21.861
1718978400,184837,29.11,26.778
1718971200,184837,31.678,29.157
1719007200,184837,23.407,21.693
1718942400,184837,36.566,33.219
1718992800,184837,23.595,21.629
1718996400,184837,22.818,20.948
1719172800,184837,19.868,18.012
1719136800,184837,21.044,18.608
1717876800,184837,2.144,2.865
1717812000,184837,3.692,3.101
1717855200,184837,3.644,3.325
1717819200,184837,4.652,3.925
1718920800,184837,29.377,26.325
1718895600,184837,22.466,20.598
1718913600,184837,27.991,25.215
1718463600,184837,0.038,0.267
1718413200,184837,5.841,6.021
1718481600,184837,0.114,0.105
1718672400,184837,19.872,18.045
1718690400,184837,21.956,19.711
1718697600,184837,21.416,18.668
1717772400,184837,0.139,0.131
1717783200,184837,0.041,0.54
1717801200,184837,0.25,0.791
1717779600,184837,0.099,0.533
1718078400,184837,5.666,5.145
1718089200,184837,5.163,4.516
1718067600,184837,1.38,1.121
1718132400,184837,6.621,5.238
1719165600,184837,19.086,17.315
1718607600,184837,21.499,19.98
1718593200,184837,17.14,16.494
1718611200,184837,23.786,21.859
1717995600,184837,4.353,4.265
1718002800,184837,3.719,3.523
1718028000,184837,4.015,3.934
1718247600,184837,4.822,4.293
1718294400,184837,6.168,5.603
1718287200,184837,5.686,6.028
1718787600,184837,28.029,24.216
1718794800,184837,29.248,25.721
1718197200,184837,5.489,4.928
1718208000,184837,3.833,3.55
1718398800,184837,9.723,9.929
1718341200,184837,8.014,7.428
1718373600,184837,12.296,11.357
1718355600,184837,10.159,9.211
1717905600,184837,4.187,4.029
1717920000,184837,6.606,6.29
1717930800,184837,7.57,6.166
1717966800,184837,0.617,0.747
1717668000,184837,14.852,12.606
1717682400,184837,4.096,3.629
1718517600,184837,4.72,4.207
1718542800,184837,5.389,4.954
1718528400,184837,6.01,5.484
1718560800,184837,10.563,10.34
1719064800,184837,34.633,32.259
1719072000,184837,30.084,27.724
1719036000,184837,34.621,31.707
1719075600,184837,27.306,25.113
1719025200,184837,26.086,24.027
1719039600,184837,35.311,31.818
1719090000,184837,19.799,18.294
1719115200,184837,22.502,20.735
1719158400,184837,14.926,13.816
1719162000,184837,16.913,15.278
1718938800,184837,36.273,32.636
1719133200,188039,19.03,26.596
1719176400,188039,14.11,20.634
1717876800,188039,1.067,3.204
1717830000,188039,3.744,6.599
1717866000,188039,1.435,3.647
1717707600,188039,0.035,1.022
1717999200,188039,2.571,4.402
1718017200,188039,2.597,4.158
1717963200,188039,0.044,1.26
1717891200,188039,0.924,2.986
1718481600,188039,0.082,1.504
1718492400,188039,0.059,1.464
1717790400,188039,0.121,1.485
1718618400,188039,23.161,32.843
1718582400,188039,12.694,19.925
1718593200,188039,16.962,24.89
1718654400,188039,22.094,30.973
1718262000,188039,6.854,9.963
1718312400,188039,3.184,5.897
1718316000,188039,3.351,6.027
1719144000,188039,15.153,22.077
1718164800,188039,6.131,9.643
1718215200,188039,2.615,5.143
1718222400,188039,2.742,5.294
1718928000,188039,30.088,43.099
1718974800,188039,27.368,39.666
1718956800,188039,30.644,42.492
1718892000,188039,19.741,28.249
1718575200,188039,11.555,18.213
1718506800,188039,4.67,7.481
1718503200,188039,2.989,5.78
1718578800,188039,11.201,18.141
1718568000,188039,11.969,18.429
1718373600,188039,10.271,15.672
1718341200,188039,7.207,11.799
1718398800,188039,8.706,14.491
1718064000,188039,1.192,2.191
1718067600,188039,1.161,2.154
1719097200,188039,15.742,23.195
1719086400,188039,16.175,24.133
1718697600,188039,18.052,25.45
1718683200,188039,16.68,23.61
1718712000,188039,19.091,27.014
1718676000,188039,15.829,23.158
1718827200,188039,27.76,39.704
1718820000,188039,31.562,44.809
1718791200,188039,27.357,37.313
1718802000,188039,26.479,36.698
1719129600,188039,19.984,27.4
1719187200,188039,2.449,4.941
1719201600,188039,0.908,2.952
1719180000,188039,6.737,10.896
1717819200,188039,1.994,4.481
1717815600,188039,3.01,5.755
1717869600,188039,1.622,3.884
1717642800,188039,11.044,16.007
1717682400,188039,2.649,5.128
1717653600,188039,11.567,16.602
1717700400,188039,0.335,1.621
1717988400,188039,2.438,4.335
1718010000,188039,4.814,7.3
1717966800,188039,0.238,2.091
1717927200,188039,4.747,7.526
1717934400,188039,1.736,3.086
1718442000,188039,2.882,4.75
1718452800,188039,1.619,2.84
1717794000,188039,0.095,1.253
1717718400,188039,0.113,1.127
1717736400,188039,1.367,3.202
1718661600,188039,17.62,25.399
1718287200,188039,4.956,8.323
1718244000,188039,4.047,7.188
1718308800,188039,2.564,5.276
1718208000,188039,2.906,5.506
1718204400,188039,2.673,5.17
1718186400,188039,6.675,10.41
1718197200,188039,6.229,10.525
1718168400,188039,6.504,9.997
1718211600,188039,2.909,5.497
1719007200,188039,20.611,30.106
1718884800,188039,22.752,32.818
1718917200,188039,32.188,46.191
1718856000,188039,18.672,26.166
1718528400,188039,6.276,9.272
1718564400,188039,11.412,18.223
1718517600,188039,4.663,7.2
1718380800,188039,11.345,17.004
1718330400,188039,5.528,9.459
1718362800,188039,10.358,14.715
1718370000,188039,10.204,15.849
1718355600,188039,9.558,13.636
1718085600,188039,6.438,10.354
1718082000,188039,4.438,6.768
1718074800,188039,5.872,8.313
1718110800,188039,7.678,11.813
1718121600,188039,5.413,7.965
1718100000,188039,6.003,9.218
1718128800,188039,5.206,8.153
1719093600,188039,15.514,23.014
1719082800,188039,16.061,24.012
1719046800,188039,33.219,45.47
1719054000,188039,35.493,48.811
1719050400,188039,34.108,46.815
1718722800,188039,21.964,31.087
1718701200,188039,17.797,24.736
1718744400,188039,13.502,19.27
1718686800,188039,18.021,24.931
1718737200,188039,13.432,19.44
1718809200,188039,30.148,42.412
1718816400,188039,31.458,44.665
1719190800,188039,0.024,1.267
1717812000,188039,1.621,3.872
1717848000,188039,8.486,12.399
1717711200,188039,0.037,0.99
1717704000,188039,0.064,1.272
1717657200,188039,9.068,13.459
1717660800,188039,10.988,15.679
1717671600,188039,11.539,15.851
1718020800,188039,1.789,3.373
1718056800,188039,0.68,2.018
1718053200,188039,0.522,2.346
1717916400,188039,3.891,6.418
1717912800,188039,3.515,6.504
1717894800,188039,1.813,4.241
1717952400,188039,0.002,0.789
1717920000,188039,4.464,7.131
1718424000,188039,2.194,4.882
1718478000,188039,0.021,1.206
1718427600,188039,2.323,4.895
1718456400,188039,0.479,2.034
1717740000,188039,0.55,1.989
1717725600,188039,0.826,2.731
1717758000,188039,1.381,2.194
1718622000,188039,22.389,31.24
1718614800,188039,22.694,32.35
1718625600,188039,22.867,32.258
1718640000,188039,24.782,36.357
1718269200,188039,7.102,10.293
1718305200,188039,3.853,7.136
1718236800,188039,1.663,3.772
1718179200,188039,8.318,12.123
1718161200,188039,6.053,10.096
1719122400,188039,18.919,26.239
1718996400,188039,21.637,31.933
1719003600,188039,20.931,30.333
1719000000,188039,21.231,31.002
1718942400,188039,29.28,41.944
1718841600,188039,23.675,33.294
1718902800,188039,22.334,32.414
1718906400,188039,24.002,35.149
1718571600,188039,12.637,19.511
1718560800,188039,12.081,19.105
1718388000,188039,10.73,17.413
1718395200,188039,9.819,16.976
1718092800,188039,4.87,7.745
1718103600,188039,8.335,11.924
1718132400,188039,4.157,6.649
1718071200,188039,3.529,5.502
1718114400,188039,8.509,12.8
1719025200,188039,26.101,37.606
1719021600,188039,23.962,35.551
1719057600,188039,36.377,50.058
1719028800,188039,27.768,39.469
1719079200,188039,21.382,30.928
1718733600,188039,13.359,19.139
1718672400,188039,14.814,21.953
1718751600,188039,18.384,26.682
1718748000,188039,14.948,22.13
1718690400,188039,19.061,26.497
1718773200,188039,24.736,34.658
1718784000,188039,26.186,36.076
1718758800,188039,18.179,26.046
1718769600,188039,23.109,32.629
1719165600,188039,13.625,19.904
1719126000,188039,19.57,27.454
1719183600,188039,1.427,3.714
1719198000,188039,0.736,2.772
1717851600,188039,7.48,11.064
1717837200,188039,6.532,9.492
1717884000,188039,0.6,2.396
1717804800,188039,0.231,1.609
1717833600,188039,5.283,8.252
1717675200,188039,9.704,13.336
1717984800,188039,2.357,5.147
1717898400,188039,1.811,4.095
1717923600,188039,5.213,8.021
1717902000,188039,2.095,4.26
1717941600,188039,0.445,1.83
1718449200,188039,1.917,3.375
1718467200,188039,0.0,0.689
1717765200,188039,0.001,0.086
1717732800,188039,0.141,1.553
1717797600,188039,0.103,1.071
1717776000,188039,0.0,0.762
1717743600,188039,0.199,1.44
1718629200,188039,23.407,32.576
1718665200,188039,14.176,20.617
1718586000,188039,14.204,22.055
1718632800,188039,25.26,36.386
1718643600,188039,25.95,36.866
1718607600,188039,18.657,26.684
1718658000,188039,20.388,29.125
1718650800,188039,21.84,30.924
1718247600,188039,4.552,7.734
1718283600,188039,6.764,10.611
1718280000,188039,8.164,11.204
1718265600,188039,7.208,10.259
1718294400,188039,4.194,7.293
1719140400,188039,15.754,22.585
1718233200,188039,2.065,4.335
1718154000,188039,3.792,6.227
1718193600,188039,7.491,11.677
1718157600,188039,5.295,8.677
1718978400,188039,25.372,36.203
1718992800,188039,21.751,32.013
1718946000,188039,29.755,41.972
1718949600,188039,29.315,41.826
1718989200,188039,22.256,32.835
1718931600,188039,26.901,38.944
1718967600,188039,38.368,52.933
1718848800,188039,18.645,26.915
1718870400,188039,21.233,29.972
1718852400,188039,18.513,25.619
1718920800,188039,33.708,47.644
1718557200,188039,8.419,13.52
1718542800,188039,4.46,7.471
1718535600,188039,5.53,8.199
1718514000,188039,4.609,7.046
1718496000,188039,0.287,1.762
1718532000,188039,5.379,8.182
1718499600,188039,0.815,2.814
1718524800,188039,6.412,9.516
1718348400,188039,7.091,10.77
1718344800,188039,4.771,8.246
1718384400,188039,10.488,16.727
1718337600,188039,6.603,10.979
1718352000,188039,10.579,15.221
1718118000,188039,6.229,9.309
1718089200,188039,5.329,8.438
1718078400,188039,4.667,7.04
1719032400,188039,27.813,39.82
1719068400,188039,26.462,38.839
1718719200,188039,22.041,31.276
1718679600,188039,15.989,23.49
1718726400,188039,17.485,25.537
1718812800,188039,34.2,47.684
1718798400,188039,27.185,37.659
1719151200,188039,16.383,22.496
1719136800,188039,17.102,24.285
1719147600,188039,17.773,24.38
1719154800,188039,12.324,17.75
1717858800,188039,1.194,3.208
1717822800,188039,2.264,4.766
1717826400,188039,4.449,7.462
1717844400,188039,6.973,10.033
1717873200,188039,1.307,3.456
1717840800,188039,6.313,9.226
1717693200,188039,0.721,2.547
1717639200,188039,10.148,14.419
1717664400,188039,11.637,16.038
1718042400,188039,0.095,1.357
1718006400,188039,9.634,14.321
1717992000,188039,2.968,4.784
1718035200,188039,0.106,1.673
1718002800,188039,2.857,4.793
1718060400,188039,0.971,1.926
1718028000,188039,1.724,4.356
1719100800,188039,15.569,23.105
1717956000,188039,0.004,0.697
1717970400,188039,0.096,1.611
1717945200,188039,0.184,1.137
1717938000,188039,0.611,1.986
1717905600,188039,2.671,5.149
1719194400,188039,0.921,3.146
1719169200,188039,15.668,22.278
1718488800,188039,0.135,1.782
1718445600,188039,2.569,4.123
1718431200,188039,2.486,5.29
1718460000,188039,0.048,1.263
1717722000,188039,0.055,1.079
1717761600,188039,0.922,1.603
1717783200,188039,0.021,1.006
1717786800,188039,0.289,1.671
1718600400,188039,15.722,22.56
1718647200,188039,21.44,30.257
1718596800,188039,15.601,22.69
1718589600,188039,16.47,25.016
1718290800,188039,3.996,6.915
1718258400,188039,7.591,11.415
1718226000,188039,2.368,4.762
1718182800,188039,7.088,10.837
1718150400,188039,3.471,5.942
1718229600,188039,2.271,4.478
1719115200,188039,19.514,28.187
1718985600,188039,19.655,28.873
1718960400,188039,31.456,43.318
1718964000,188039,32.459,45.385
1718938800,188039,27.05,39.66
1718982000,188039,19.707,29.297
1718866800,188039,20.277,28.657
1718845200,188039,20.907,29.238
1718888400,188039,23.93,34.118
1718863200,188039,20.096,27.79
1718859600,188039,19.048,26.928
1718899200,188039,19.514,28.911
1718510400,188039,4.857,7.345
1718391600,188039,11.427,18.955
1718326800,188039,4.236,7.55
1718402400,188039,7.565,12.755
1718406000,188039,15.052,24.268
1718377200,188039,10.283,15.594
1718139600,188039,5.033,8.213
1718107200,188039,7.204,10.565
1719061200,188039,33.899,49.312
1719018000,188039,22.141,33.125
1719072000,188039,24.986,36.77
1719064800,188039,31.103,45.264
1719039600,188039,31.63,44.328
1719014400,188039,21.83,32.236
1718704800,188039,17.697,24.959
1718668800,188039,11.888,18.101
1718740800,188039,13.822,19.925
1718730000,188039,14.585,21.457
1718830800,188039,27.27,38.291
1718787600,188039,26.91,37.055
1718780400,188039,25.075,35.269
1719104400,188039,16.227,24.347
1719108000,188039,17.293,25.616
1719162000,188039,12.012,17.645
1719158400,188039,11.688,16.5
1719111600,188039,17.511,25.788
1719118800,188039,19.618,28.25
1717880400,188039,1.095,3.166
1717862400,188039,1.514,3.367
1717887600,188039,0.823,2.78
1717808400,188039,1.144,3.131
1717650000,188039,11.948,16.952
1717646400,188039,10.877,15.383
1717696800,188039,0.431,2.036
1717678800,188039,4.989,7.944
1717714800,188039,0.042,0.704
1717689600,188039,1.103,3.1
1717668000,188039,13.188,17.976
1717977600,188039,0.569,2.407
1718038800,188039,0.184,1.885
1718031600,188039,0.746,2.946
1718024400,188039,4.134,7.952
1717995600,188039,2.514,4.369
1717981200,188039,2.124,4.685
1717948800,188039,0.0,0.679
1717959600,188039,0.0,0.744
1717930800,188039,4.396,6.927
1718416800,188039,6.089,10.195
1718413200,188039,4.428,7.846
1718474400,188039,0.002,0.779
1718463600,188039,0.018,0.966
1718438400,188039,3.737,5.896
1717801200,188039,0.121,1.155
1717779600,188039,0.028,1.002
1717750800,188039,0.816,1.522
1718636400,188039,26.007,37.791
1718604000,188039,16.624,24.004
1718611200,188039,21.26,29.959
1718272800,188039,7.493,10.752
1718254800,188039,5.425,7.945
1718240400,188039,3.11,5.988
1718251200,188039,5.274,7.591
1718200800,188039,5.02,8.445
1718218800,188039,2.925,5.444
1718190000,188039,7.027,10.405
1718971200,188039,31.658,45.167
1718953200,188039,32.062,44.641
1718924400,188039,34.708,49.251
1718913600,188039,28.672,41.418
1718895600,188039,18.858,27.417
1718521200,188039,5.945,8.896
1718546400,188039,3.286,6.367
1718539200,188039,4.582,6.953
1718323200,188039,3.156,6.029
1718096400,188039,7.391,10.853
1718136000,188039,4.694,7.506
1718125200,188039,5.832,9.126
1719090000,188039,15.913,23.539
1719043200,188039,32.727,44.494
1718694000,188039,18.233,25.383
1718708400,188039,18.246,25.578
1718715600,188039,20.677,29.32
1718794800,188039,28.477,38.824
1718838000,188039,24.989,35.742
1718805600,188039,26.441,36.853
1718766000,188039,22.387,31.935
1718762400,188039,21.299,29.706
1718755200,188039,18.642,26.23
1717855200,188039,3.804,5.678
1717686000,188039,1.471,3.362
1718049600,188039,0.354,2.138
1718013600,188039,3.035,5.018
1718046000,188039,0.629,2.683
1717974000,188039,0.083,1.07
1717909200,188039,3.224,5.529
1718420400,188039,3.357,6.453
1718409600,188039,4.86,8.582
1718485200,188039,0.134,1.774
1718434800,188039,3.583,5.6
1718470800,188039,0.015,0.714
1717772400,188039,0.004,0.589
1717747200,188039,0.71,1.697
1717754400,188039,1.116,1.846
1717768800,188039,0.002,0.167
1717729200,188039,0.442,2.079
1718298000,188039,4.085,7.249
1718276400,188039,8.406,11.893
1718319600,188039,3.125,6.035
1718301600,188039,3.396,6.242
1719172800,188039,15.472,22.015
1718175600,188039,7.199,11.184
1718172000,188039,7.234,10.886
1718935200,188039,24.854,36.139
1719010800,188039,22.006,32.083
1718877600,188039,20.774,29.292
1718874000,188039,21.319,30.081
1718881200,188039,21.927,30.425
1718910000,188039,30.3,43.035
1718553600,188039,5.334,8.922
1718550000,188039,2.567,5.273
1718334000,188039,5.757,9.885
1718359200,188039,10.059,14.361
1718366400,188039,10.482,14.85
1718143200,188039,3.279,5.46
1718146800,188039,3.115,5.525
1719075600,188039,24.103,35.082
1719036000,188039,29.295,41.57
1718776800,188039,25.058,34.784
1718834400,188039,25.337,36.166
1718823600,188039,31.347,44.471
1719154800,188555,10.738,10.393
1719126000,188555,22.601,21.212
1719122400,188555,22.953,21.915
1718521200,188555,8.111,7.431
1718481600,188555,0.793,0.908
1718686800,188555,20.892,19.539
1718737200,188555,18.107,17.529
1718719200,188555,23.106,22.352
1718679600,188555,18.573,17.313
1718712000,188555,26.53,25.212
1718694000,188555,22.681,20.33
1718924400,188555,24.791,23.68
1718859600,188555,30.121,27.288
1718892000,188555,20.543,19.846
1718874000,188555,31.021,27.759
1717750800,188555,0.701,0.792
1717740000,188555,0.946,0.948
1717758000,188555,0.259,0.314
1717790400,188555,0.168,0.234
1718377200,188555,6.553,6.06
1718366400,188555,8.512,6.831
1718391600,188555,9.663,8.604
1718344800,188555,6.282,5.758
1718330400,188555,4.819,4.23
1718359200,188555,9.526,8.637
1718355600,188555,9.617,8.712
1718229600,188555,2.366,2.49
1718233200,188555,3.086,2.995
1718193600,188555,11.134,10.351
1718222400,188555,2.362,2.48
1718172000,188555,7.985,7.434
1717830000,188555,3.771,3.55
1718665200,188555,27.07,26.465
1718636400,188555,28.889,27.45
1718593200,188555,24.044,21.817
1717696800,188555,2.179,1.979
1717678800,188555,4.973,4.593
1717653600,188555,12.678,10.926
1717682400,188555,2.429,2.041
1719007200,188555,18.364,17.278
1719003600,188555,18.255,17.395
1717984800,188555,1.068,1.167
1718010000,188555,2.651,2.407
1719086400,188555,18.462,18.093
1719090000,188555,18.789,18.203
1719061200,188555,34.412,32.13
1718776800,188555,20.893,19.192
1718762400,188555,17.423,16.614
1718827200,188555,30.362,29.963
1718758800,188555,16.465,15.4
1717966800,188555,0.025,0.081
1717912800,188555,4.818,4.596
1717938000,188555,0.364,0.341
1717923600,188555,8.363,7.374
1719158400,188555,13.52,13.163
1718092800,188555,4.333,3.956
1718128800,188555,4.419,3.707
1718139600,188555,4.096,3.595
1718269200,188555,7.7,7.169
1718258400,188555,7.2,6.659
1718272800,188555,8.046,7.224
1718287200,188555,5.365,4.854
1718276400,188555,7.885,6.918
1719176400,188555,3.507,3.063
1719144000,188555,19.312,18.264
1719104400,188555,21.726,20.779
1719187200,188555,0.031,0.597
1719133200,188555,20.939,20.076
1718496000,188555,0.321,0.35
1718503200,188555,12.445,11.018
1718445600,188555,3.72,3.436
1718434800,188555,4.47,4.012
1718676000,188555,19.601,18.589
1718845200,188555,29.357,27.796
1718856000,188555,29.96,27.137
1718870400,188555,30.939,27.566
1718920800,188555,23.618,23.168
1718877600,188555,29.325,26.721
1718866800,188555,31.752,28.673
1718902800,188555,24.037,23.239
1717786800,188555,0.085,0.181
1717801200,188555,0.033,0.132
1717765200,188555,0.054,0.052
1717732800,188555,0.683,0.608
1718373600,188555,6.454,5.968
1718323200,188555,5.341,4.974
1718388000,188555,9.194,7.914
1718398800,188555,7.229,6.436
1718334000,188555,6.311,5.444
1718175600,188555,7.865,7.444
1718154000,188555,5.707,5.418
1718179200,188555,14.985,13.083
1718208000,188555,3.803,3.441
1718211600,188555,3.216,3.252
1718197200,188555,7.518,7.014
1717819200,188555,4.073,3.836
1717808400,188555,0.6,0.522
1718604000,188555,23.257,20.737
1718622000,188555,25.44,23.071
1717714800,188555,0.0,0.039
1717646400,188555,10.21,9.205
1718989200,188555,19.178,18.054
1718035200,188555,0.907,0.954
1718056800,188555,0.746,0.717
1719025200,188555,24.35,22.399
1719028800,188555,26.115,23.882
1718784000,188555,21.322,19.4
1718794800,188555,23.96,21.663
1718834400,188555,31.58,30.549
1718787600,188555,21.882,19.559
1718798400,188555,31.187,28.973
1718766000,188555,19.145,18.079
1718143200,188555,3.914,3.137
1718136000,188555,3.67,3.317
1718100000,188555,7.614,7.017
1718078400,188555,8.71,8.051
1718074800,188555,19.542,17.715
1718096400,188555,6.869,6.443
1718132400,188555,3.906,3.234
1718280000,188555,8.914,8.239
1718294400,188555,4.288,4.276
1718254800,188555,7.21,6.513
1718301600,188555,3.559,3.44
1719151200,188555,14.092,13.381
1719183600,188555,0.0,0.085
1718539200,188555,5.932,5.41
1718514000,188555,8.713,7.908
1718546400,188555,5.571,4.886
1718542800,188555,6.024,5.428
1718452800,188555,2.328,2.25
1718427600,188555,3.981,3.51
1718456400,188555,1.516,1.502
1718409600,188555,6.959,6.072
1718733600,188555,16.25,15.795
1718697600,188555,21.877,20.212
1718683200,188555,19.354,18.066
1718722800,188555,19.963,19.481
1718715600,188555,25.908,24.773
1718906400,188555,24.782,24.1
1717776000,188555,0.194,0.041
1717736400,188555,0.635,0.661
1718370000,188555,7.633,6.335
1718406000,188555,5.037,4.46
1718348400,188555,6.574,5.89
1718215200,188555,2.954,2.982
1718218800,188555,2.695,2.859
1718150400,188555,4.463,3.569
1717844400,188555,5.445,5.028
1717804800,188555,0.39,0.239
1717837200,188555,4.837,4.454
1717833600,188555,5.047,4.801
1718643600,188555,30.334,27.289
1718654400,188555,24.462,22.524
1718596800,188555,21.828,20.169
1718607600,188555,24.374,21.556
1719169200,188555,13.254,12.939
1717657200,188555,12.393,10.845
1717671600,188555,13.759,12.213
1717639200,188555,7.494,6.744
1718960400,188555,29.139,25.49
1718964000,188555,30.408,26.263
1718967600,188555,30.386,26.691
1718974800,188555,25.997,24.343
1718017200,188555,2.038,1.812
1719097200,188555,20.623,19.666
1719068400,188555,24.892,22.685
1718809200,188555,33.616,32.005
1717920000,188555,6.694,6.005
1717934400,188555,0.925,0.859
1717905600,188555,4.918,4.527
1717952400,188555,0.025,0.075
1717970400,188555,0.017,0.061
1718146800,188555,4.096,3.237
1718103600,188555,7.1,6.382
1718110800,188555,9.424,8.627
1718240400,188555,4.777,3.979
1718244000,188555,5.254,4.188
1718262000,188555,7.392,6.633
1718298000,188555,4.091,4.062
1719136800,188555,20.7,19.428
1719172800,188555,11.114,10.198
1719194400,188555,0.135,0.839
1719118800,188555,22.275,21.341
1718550000,188555,4.165,3.963
1718532000,188555,6.819,6.182
1718578800,188555,16.16,16.454
1718535600,188555,5.961,5.518
1718751600,188555,16.061,15.235
1718708400,188555,23.898,21.565
1718668800,188555,26.432,25.273
1718701200,188555,22.2,20.133
1718848800,188555,30.855,28.395
1718899200,188555,22.13,21.837
1718910000,188555,26.165,25.936
1718913600,188555,25.989,26.249
1717797600,188555,0.132,0.153
1717772400,188555,0.133,0.024
1717794000,188555,0.181,0.357
1717718400,188555,0.077,0.022
1717761600,188555,0.222,0.215
1717722000,188555,0.272,0.315
1717754400,188555,0.566,0.587
1718380800,188555,7.443,6.511
1718384400,188555,8.68,7.493
1718157600,188555,13.881,12.934
1718190000,188555,6.768,6.311
1717858800,188555,4.819,4.671
1717866000,188555,3.983,3.31
1717840800,188555,5.473,4.976
1717851600,188555,7.894,7.411
1718650800,188555,19.485,17.444
1717642800,188555,7.295,6.407
1717686000,188555,1.363,0.929
1718946000,188555,27.728,25.073
1719010800,188555,20.224,18.567
1718928000,188555,26.626,24.835
1718931600,188555,26.713,24.712
1718028000,188555,1.651,1.362
1717995600,188555,5.841,5.529
1717999200,188555,3.006,2.691
1719036000,188555,26.285,23.672
1719072000,188555,22.767,20.834
1719064800,188555,28.409,26.717
1719057600,188555,31.853,29.216
1718791200,188555,21.837,19.671
1718780400,188555,20.139,18.52
1718823600,188555,27.373,26.479
1717902000,188555,3.461,3.33
1717898400,188555,2.448,2.367
1717927200,188555,4.452,4.004
1718085600,188555,29.953,26.343
1718121600,188555,5.29,4.753
1718305200,188555,3.925,3.783
1718316000,188555,4.053,3.961
1718312400,188555,3.554,3.396
1719162000,188555,15.141,14.176
1719180000,188555,0.004,0.019
1718510400,188555,6.484,6.028
1718568000,188555,13.824,13.025
1718553600,188555,4.628,4.391
1718557200,188555,7.624,6.874
1718564400,188555,12.049,10.941
1718438400,188555,4.549,4.027
1718460000,188555,1.004,1.024
1718420400,188555,5.131,4.161
1718416800,188555,7.96,7.041
1718748000,188555,16.688,16.226
1718744400,188555,16.491,16.173
1718881200,188555,30.424,27.366
1718895600,188555,20.443,20.045
1718863200,188555,31.176,28.73
1718917200,188555,24.634,24.235
1717747200,188555,0.736,0.762
1717779600,188555,0.017,0.028
1718326800,188555,5.163,4.24
1718352000,188555,8.122,7.089
1718226000,188555,2.251,2.285
1718164800,188555,9.382,8.734
1717876800,188555,3.204,2.601
1717855200,188555,10.73,10.082
1717812000,188555,0.966,1.043
1717873200,188555,4.726,3.896
1717826400,188555,5.048,4.752
1718589600,188555,20.407,18.729
1718632800,188555,27.834,26.748
1718586000,188555,17.743,16.55
1718614800,188555,24.898,21.593
1718661600,188555,28.086,26.986
1717689600,188555,0.535,0.542
1717660800,188555,12.031,10.55
1717693200,188555,0.136,0.266
1717704000,188555,0.256,0.332
1717668000,188555,16.509,14.564
1718985600,188555,20.207,18.899
1719000000,188555,18.73,17.581
1718996400,188555,18.6,17.649
1718992800,188555,18.901,17.625
1718013600,188555,2.633,2.487
1718049600,188555,1.115,1.156
1718046000,188555,1.321,1.168
1717981200,188555,1.998,1.873
1718020800,188555,1.921,1.871
1717988400,188555,13.522,12.133
1719079200,188555,18.755,17.584
1719082800,188555,18.162,17.987
1719039600,188555,26.965,24.566
1719018000,188555,21.218,19.636
1718805600,188555,29.605,28.511
1718773200,188555,20.436,18.526
1718838000,188555,32.505,31.248
1717959600,188555,0.55,0.529
1717891200,188555,2.247,1.992
1717945200,188555,0.31,0.035
1717894800,188555,2.125,2.089
1717956000,188555,0.066,0.159
1718125200,188555,4.678,3.933
1718071200,188555,4.187,3.821
1718089200,188555,11.84,10.74
1718114400,188555,9.19,8.482
1718283600,188555,7.007,6.467
1718251200,188555,6.909,6.105
1718265600,188555,7.637,7.061
1719190800,188555,0.029,0.584
1719108000,188555,20.666,20.325
