time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_60minute_a,pm1.0_60minute_b,pm2.5_60minute_a,pm2.5_60minute_b,pm10.0_60minute_a,pm10.0_60minute_b
1717858800,183773,39.367,NA,79.3,NA,995.136,NA,14.915,14.566,22.859,23.207,25.27,26.157
1717902000,183773,44.334,NA,79.066,NA,990.769,NA,6.053,5.58,8.528,7.949,8.936,8.529
1718175600,183773,54.933,NA,63.834,NA,997.552,NA,15.112,14.427,22.744,22.521,24.649,25.051
1718204400,183773,24.366,NA,87.867,NA,998.896,NA,4.312,3.868,5.901,5.482,6.117,5.79
1718150400,183773,28.1,NA,80.667,NA,996.131,NA,12.969,12.893,19.189,19.627,20.748,21.425
1718355600,183777,65.934,NA,74.0,NA,994.895,NA,12.986,13.296,16.802,17.563,16.977,17.801
1718388000,183777,43.8,NA,87.5,NA,995.293,NA,18.059,18.488,22.313,23.038,22.469,23.242
1718344800,183777,56.666,NA,75.966,NA,996.239,NA,9.297,9.296,11.774,12.144,11.886,12.437
1718204400,183777,34.034,NA,78.2,NA,999.469,NA,4.202,4.084,5.453,5.508,5.549,5.62
1718305200,183777,28.922,NA,91.209,NA,995.938,NA,5.12,5.219,6.288,6.543,6.343,6.675
1718308800,183777,27.233,NA,92.567,NA,995.603,NA,4.901,4.832,5.926,6.125,5.979,6.213
1717898400,183777,46.867,NA,78.5,NA,991.356,NA,5.184,5.296,6.476,6.768,6.61,7.015
1717974000,183777,24.2,NA,82.967,NA,991.524,NA,1.878,1.805,2.348,2.334,2.378,2.429
1717956000,183777,29.867,NA,80.434,NA,992.547,NA,0.986,0.958,1.26,1.386,1.271,1.422
1717718400,183777,27.667,NA,84.5,NA,987.364,NA,0.613,0.648,0.973,0.99,1.018,1.087
1717754400,183777,56.033,NA,67.034,NA,990.77,NA,2.446,2.645,3.274,3.617,3.387,3.812
1717700400,183777,34.1,NA,85.966,NA,986.716,NA,1.172,1.223,1.592,1.708,1.655,1.788
1717707600,183777,31.6,NA,87.2,NA,986.526,NA,0.877,0.92,1.265,1.288,1.317,1.367
1718064000,183777,40.133,NA,69.867,NA,994.906,NA,2.267,2.293,2.887,3.027,2.918,3.075
1718132400,183777,29.0,NA,79.033,NA,997.021,NA,5.993,5.857,8.579,8.825,8.742,9.12
1718406000,183777,34.733,NA,91.267,NA,994.537,NA,12.262,12.349,14.592,14.992,14.683,15.199
1718442000,183777,43.367,NA,74.833,NA,999.704,NA,5.018,5.052,6.152,6.435,6.231,6.548
1718334000,183777,45.933,NA,79.334,NA,995.571,NA,7.458,7.305,9.229,9.305,9.288,9.468
1718370000,183777,61.4,NA,77.767,NA,995.784,NA,13.575,13.707,17.512,18.161,17.727,18.502
1718420400,183777,37.367,NA,83.9,NA,997.196,NA,7.681,7.713,9.42,9.631,9.495,9.756
1718164800,183777,49.767,NA,67.5,NA,997.813,NA,7.453,7.522,9.546,9.976,9.686,10.26
1718186400,183777,61.466,NA,61.133,NA,999.122,NA,8.98,8.73,11.761,11.844,11.981,12.123
1718161200,183777,46.233,NA,69.367,NA,997.673,NA,6.506,6.524,8.353,8.729,8.501,8.998
1717977600,183777,23.433,NA,82.166,NA,991.398,NA,1.841,1.716,2.273,2.324,2.341,2.413
1718240400,183777,36.034,NA,80.8,NA,996.65,NA,3.946,3.918,5.088,5.203,5.146,5.311
1718272800,183777,61.433,NA,65.767,NA,997.382,NA,9.284,9.331,12.005,12.448,12.165,12.8
1717822800,183777,52.867,NA,69.733,NA,993.37,NA,7.611,7.812,9.476,10.021,9.652,10.38
1717804800,183777,25.267,NA,84.1,NA,992.286,NA,1.53,1.477,2.206,2.236,2.381,2.442
1717837200,183777,59.933,NA,64.633,NA,994.396,NA,7.701,7.925,9.553,10.122,9.739,10.398
1717696800,183777,40.066,NA,85.633,NA,987.11,NA,1.947,1.906,2.557,2.621,2.614,2.703
1717675200,183777,64.267,NA,76.133,NA,988.681,NA,7.834,7.851,10.91,11.351,11.056,11.599
1717689600,183777,45.3,NA,84.0,NA,988.13,NA,3.296,3.196,4.3,4.297,4.356,4.399
1718074800,183777,55.233,NA,63.5,NA,996.009,NA,3.296,3.325,4.136,4.345,4.157,4.449
1718107200,183777,59.066,NA,62.166,NA,998.465,NA,8.739,8.495,12.199,12.322,12.465,12.728
1718103600,183777,61.966,NA,59.433,NA,998.276,NA,7.162,6.691,9.441,9.154,9.62,9.435
1718427600,183777,36.966,NA,80.434,NA,997.958,NA,5.559,5.332,6.837,6.79,6.913,6.889
1718391600,183777,42.7,NA,90.033,NA,994.89,NA,20.314,20.533,26.351,27.025,26.844,27.567
1718413200,183777,34.8,NA,87.4,NA,995.608,NA,7.035,7.157,8.546,8.828,8.619,8.926
1718380800,183777,43.7,NA,86.066,NA,995.391,NA,15.648,15.677,19.489,19.873,19.677,20.172
1718233200,183777,25.067,NA,87.633,NA,996.901,NA,3.255,3.256,4.148,4.31,4.214,4.409
1718172000,183777,56.534,NA,64.267,NA,997.969,NA,9.252,9.266,12.023,12.275,12.198,12.593
1718190000,183777,62.2,NA,62.233,NA,999.572,NA,9.22,9.143,12.064,12.377,12.269,12.729
1718229600,183777,23.434,NA,88.867,NA,996.639,NA,3.215,3.212,4.245,4.297,4.309,4.357
1718017200,183777,52.2,NA,66.767,NA,992.034,NA,4.826,5.179,5.751,6.334,5.809,6.499
1718046000,183777,42.234,NA,70.066,NA,994.023,NA,2.252,2.272,2.995,3.115,3.067,3.196
1718056800,183777,41.5,NA,69.466,NA,994.447,NA,1.92,1.949,2.532,2.67,2.597,2.766
1718042400,183777,42.633,NA,71.166,NA,994.025,NA,1.638,1.651,2.207,2.263,2.272,2.357
1718244000,183777,43.267,NA,76.867,NA,997.069,NA,4.598,4.557,5.916,5.954,5.999,6.131
1718290800,183777,34.8,NA,83.9,NA,997.972,NA,6.403,6.255,8.001,8.116,8.109,8.25
1717963200,183777,26.034,NA,83.733,NA,991.611,NA,1.641,1.766,2.092,2.224,2.105,2.268
1717909200,183777,51.133,NA,77.0,NA,990.844,NA,5.883,5.935,7.213,7.473,7.353,7.697
1717920000,183777,54.9,NA,76.166,NA,990.573,NA,7.411,7.58,9.071,9.389,9.212,9.581
1717880400,183777,45.166,NA,82.267,NA,992.914,NA,3.925,3.96,4.79,5.008,4.846,5.204
1717812000,183777,37.3,NA,76.9,NA,992.831,NA,5.381,5.27,7.224,7.425,7.425,7.793
1717876800,183777,43.334,NA,82.7,NA,993.399,NA,3.922,3.904,4.793,4.926,4.853,5.049
1717815600,183777,43.334,NA,73.933,NA,993.255,NA,9.124,9.154,11.857,12.188,12.155,12.663
1717840800,183777,60.8,NA,63.933,NA,995.046,NA,8.287,8.276,10.277,10.517,10.447,10.755
1717740000,183777,46.166,NA,72.8,NA,989.577,NA,1.996,2.002,2.668,2.889,2.791,3.059
1717722000,183777,30.2,NA,81.867,NA,987.953,NA,0.993,1.101,1.462,1.561,1.518,1.672
1717783200,183777,25.666,NA,81.4,NA,992.862,NA,0.96,0.899,1.354,1.357,1.418,1.44
1717678800,183777,59.966,NA,77.667,NA,988.832,NA,5.074,5.105,6.793,7.101,6.894,7.248
1717686000,183777,47.666,NA,82.066,NA,988.384,NA,3.022,3.111,4.001,4.173,4.092,4.248
1717660800,183777,68.934,NA,76.0,NA,987.035,NA,11.329,11.224,16.032,16.626,16.23,16.95
1717653600,183777,67.567,NA,76.834,NA,987.322,NA,11.2,11.177,16.116,16.44,16.339,16.67
1717642800,183777,66.934,NA,79.5,NA,987.01,NA,12.44,12.754,17.194,17.994,17.357,18.265
1718089200,183777,61.2,NA,59.5,NA,996.75,NA,5.995,5.781,7.662,7.732,7.801,7.952
1718100000,183777,62.3,NA,58.034,NA,997.946,NA,6.319,5.921,8.179,8.09,8.311,8.371
1718125200,183777,30.367,NA,76.733,NA,997.797,NA,4.91,4.864,6.988,7.272,7.168,7.512
1718330400,183777,41.534,NA,81.833,NA,995.32,NA,6.598,6.481,8.243,8.406,8.337,8.555
1718384400,183777,42.733,NA,86.767,NA,995.273,NA,17.026,17.167,21.038,21.593,21.224,21.823
1718431200,183777,38.7,NA,79.333,NA,998.306,NA,5.179,5.172,6.415,6.621,6.469,6.748
1718179200,183777,59.833,NA,62.2,NA,998.396,NA,9.529,9.261,12.337,12.454,12.535,12.846
1718222400,183777,27.0,NA,86.9,NA,997.39,NA,3.983,3.909,5.115,5.183,5.173,5.287
1718031600,183777,42.633,NA,72.7,NA,992.912,NA,4.396,4.293,5.068,5.114,5.119,5.19
1718010000,183777,58.334,NA,67.0,NA,990.994,NA,6.95,7.248,8.239,8.754,8.32,8.863
1718035200,183777,42.767,NA,71.233,NA,993.592,NA,2.422,2.482,2.889,3.013,2.91,3.062
1717984800,183777,38.633,NA,75.3,NA,991.688,NA,4.482,4.593,5.473,5.743,5.541,5.888
1718316000,183777,26.534,NA,93.6,NA,994.617,NA,5.762,5.508,6.989,6.989,7.067,7.062
1718236800,183777,28.133,NA,85.334,NA,996.752,NA,3.16,3.15,4.099,4.232,4.136,4.32
1717945200,183777,40.966,NA,75.433,NA,993.698,NA,1.325,1.386,1.716,1.84,1.733,1.88
1717887600,183777,42.6,NA,81.633,NA,992.137,NA,2.271,2.239,2.902,2.966,2.991,3.08
1717819200,183777,48.733,NA,71.733,NA,993.363,NA,9.556,9.559,12.313,12.607,12.575,12.915
1717786800,183777,24.9,NA,83.367,NA,992.644,NA,1.325,1.289,1.745,1.821,1.827,1.88
1717801200,183777,22.8,NA,84.966,NA,992.192,NA,0.871,0.897,1.329,1.424,1.431,1.629
1717736400,183777,38.534,NA,74.5,NA,989.465,NA,1.19,1.258,1.782,1.888,1.869,2.042
1717664400,183777,68.0,NA,75.334,NA,987.192,NA,10.542,10.726,15.085,15.76,15.212,16.093
1718092800,183777,61.9,NA,58.933,NA,997.02,NA,6.985,6.532,8.963,8.75,9.15,9.041
1718118000,183777,40.133,NA,71.966,NA,998.17,NA,6.508,6.443,9.51,9.524,9.649,9.93
1718481600,183777,21.434,NA,89.167,NA,1000.417,NA,1.364,1.484,1.8,2.003,1.816,2.043
1718409600,183777,32.5,NA,89.633,NA,995.085,NA,7.803,7.78,9.409,9.502,9.46,9.628
1718478000,183777,22.233,NA,88.2,NA,1000.78,NA,1.21,1.14,1.601,1.609,1.623,1.664
1718326800,183777,35.9,NA,85.367,NA,995.234,NA,6.139,6.243,7.712,7.953,7.806,8.084
1718434800,183777,39.533,NA,78.3,NA,998.58,NA,5.558,5.463,6.918,6.841,6.999,6.942
1718226000,183777,25.6,NA,88.2,NA,996.862,NA,3.599,3.541,4.549,4.763,4.639,4.838
1718028000,183777,44.633,NA,71.7,NA,992.664,NA,4.572,4.597,5.389,5.517,5.444,5.612
1718024400,183777,47.4,NA,69.0,NA,992.608,NA,4.754,4.688,5.649,5.723,5.681,5.835
1718006400,183777,58.4,NA,67.3,NA,990.731,NA,6.796,7.166,8.134,8.66,8.217,8.803
1718060400,183777,41.2,NA,69.433,NA,994.732,NA,1.817,1.813,2.379,2.502,2.418,2.574
1718254800,183777,55.567,NA,70.334,NA,996.968,NA,7.105,7.255,8.997,9.527,9.126,9.72
1718301600,183777,31.034,NA,89.867,NA,996.32,NA,5.535,5.596,6.78,7.047,6.834,7.176
1718276400,183777,60.967,NA,67.333,NA,997.832,NA,9.687,9.825,12.77,13.143,12.985,13.492
1718258400,183777,57.533,NA,68.966,NA,997.099,NA,8.453,8.552,10.841,11.221,11.002,11.536
1717891200,183777,44.467,NA,80.5,NA,991.86,NA,3.098,3.13,3.927,4.142,4.016,4.325
1718467200,183777,24.034,NA,83.433,NA,1002.056,NA,0.649,0.705,0.928,0.972,0.947,0.99
1717862400,183777,46.9,NA,76.5,NA,994.977,NA,3.328,3.36,4.174,4.379,4.251,4.54
1717768800,183777,30.8,NA,75.9,NA,992.57,NA,0.081,0.09,0.199,0.272,0.229,0.317
1717747200,183777,53.1,NA,68.666,NA,989.819,NA,2.534,2.577,3.338,3.457,3.433,3.718
1717704000,183777,35.067,NA,85.666,NA,986.595,NA,1.175,1.212,1.657,1.677,1.689,1.754
1717650000,183777,67.533,NA,77.834,NA,987.295,NA,12.377,12.234,17.459,17.944,17.578,18.258
1717646400,183777,67.2,NA,78.767,NA,987.22,NA,12.233,12.408,17.434,18.172,17.693,18.425
1718067600,183777,45.133,NA,68.067,NA,995.236,NA,2.472,2.422,3.147,3.212,3.197,3.288
1718139600,183777,27.966,NA,81.767,NA,996.198,NA,7.035,6.989,9.2,9.338,9.351,9.616
1718460000,183777,29.434,NA,79.3,NA,1002.455,NA,1.06,1.02,1.546,1.574,1.607,1.628
1718445600,183777,44.367,NA,73.3,NA,1000.792,NA,4.387,4.377,5.53,5.601,5.631,5.671
1718402400,183777,35.666,NA,92.034,NA,994.231,NA,13.939,14.207,16.954,17.506,17.049,17.657
1718337600,183777,48.367,NA,77.7,NA,995.838,NA,8.478,8.407,10.581,10.675,10.715,10.889
1718154000,183777,34.9,NA,75.7,NA,997.068,NA,5.667,5.754,7.26,7.585,7.369,7.71
1717995600,183777,52.067,NA,68.4,NA,991.134,NA,8.169,8.072,9.968,10.179,10.164,10.407
1718049600,183777,42.2,NA,69.934,NA,994.184,NA,1.83,1.879,2.449,2.487,2.478,2.554
1717981200,183777,30.334,NA,79.233,NA,991.449,NA,2.83,2.848,3.502,3.588,3.617,3.707
1718002800,183777,57.666,NA,67.867,NA,990.849,NA,7.113,7.274,8.48,8.925,8.568,9.06
1718312400,183777,26.4,NA,93.966,NA,995.352,NA,5.096,5.066,6.197,6.405,6.266,6.492
1718262000,183777,59.2,NA,67.9,NA,996.861,NA,8.938,9.17,11.502,12.063,11.665,12.348
1718294400,183777,32.367,NA,86.3,NA,997.313,NA,6.034,5.842,7.591,7.471,7.659,7.608
1717927200,183777,56.733,NA,71.867,NA,992.347,NA,8.289,8.297,10.19,10.508,10.271,10.684
1717905600,183777,49.667,NA,77.066,NA,991.265,NA,4.944,5.049,6.145,6.472,6.25,6.674
1717952400,183777,35.267,NA,79.334,NA,993.301,NA,1.526,1.518,1.895,1.943,1.936,1.985
1717948800,183777,38.633,NA,77.1,NA,993.723,NA,1.228,1.243,1.581,1.61,1.597,1.644
1717966800,183777,26.9,NA,84.0,NA,991.269,NA,2.451,2.402,2.938,3.037,2.974,3.071
1717923600,183777,58.533,NA,74.067,NA,991.04,NA,8.687,8.883,10.655,11.041,10.774,11.197
1717848000,183777,59.466,NA,67.367,NA,995.811,NA,8.838,9.127,10.991,11.62,11.171,11.918
1717844400,183777,60.567,NA,65.267,NA,995.622,NA,8.576,8.881,10.62,11.282,10.797,11.573
1717866000,183777,46.967,NA,78.133,NA,994.394,NA,3.29,3.21,4.096,4.133,4.174,4.278
1717758000,183777,55.567,NA,68.867,NA,991.409,NA,2.2,2.318,2.893,3.142,3.044,3.349
1717779600,183777,28.134,NA,80.133,NA,992.996,NA,1.198,1.229,1.591,1.75,1.641,1.82
1717750800,183777,52.067,NA,68.0,NA,990.322,NA,2.364,2.245,3.463,3.4,3.648,3.697
1717794000,183777,24.834,NA,84.8,NA,992.138,NA,1.139,1.058,1.638,1.672,1.808,1.835
1717761600,183777,42.2,NA,71.433,NA,991.94,NA,0.75,0.71,1.063,1.094,1.157,1.208
1717639200,183777,65.8,NA,80.4,NA,986.691,NA,11.156,11.229,15.387,15.829,15.631,16.16
1717714800,183777,28.3,NA,85.4,NA,986.963,NA,0.553,0.613,0.8,0.864,0.861,0.975
1718143200,183777,26.066,NA,82.867,NA,995.969,NA,5.256,5.028,6.908,6.747,7.064,6.936
1718470800,183777,23.2,NA,85.367,NA,1001.601,NA,0.705,0.682,0.985,0.972,1.008,1.002
1718348400,183777,55.534,NA,75.934,NA,995.549,NA,9.171,9.371,11.603,12.07,11.7,12.348
1718352000,183777,64.833,NA,74.233,NA,994.054,NA,12.27,12.634,15.88,16.608,16.086,16.828
1718366400,183777,65.5,NA,75.5,NA,995.661,NA,13.4,13.878,17.315,18.128,17.505,18.43
1718474400,183777,22.334,NA,87.034,NA,1001.006,NA,0.811,0.819,1.104,1.146,1.14,1.179
1718398800,183777,36.666,NA,92.7,NA,994.328,NA,16.304,16.387,19.822,20.261,19.95,20.45
1718168400,183777,54.1,NA,65.5,NA,997.879,NA,8.478,8.491,10.952,11.224,11.096,11.469
1718215200,183777,28.0,NA,83.566,NA,998.187,NA,4.122,4.011,5.396,5.378,5.485,5.497
1718200800,183777,44.9,NA,75.1,NA,999.715,NA,5.946,5.979,7.52,7.75,7.611,7.874
1718218800,183777,27.3,NA,85.233,NA,997.755,NA,4.066,4.005,5.139,5.35,5.22,5.45
1717988400,183777,45.0,NA,72.033,NA,991.699,NA,5.191,5.252,6.272,6.503,6.364,6.633
1718269200,183777,61.233,NA,66.0,NA,997.054,NA,9.239,9.386,11.921,12.491,12.094,12.71
1718283600,183777,54.067,NA,75.3,NA,997.861,NA,8.822,8.785,11.378,11.556,11.544,11.791
1717894800,183777,47.367,NA,79.233,NA,991.446,NA,4.253,4.307,5.315,5.588,5.437,5.792
1717938000,183777,50.0,NA,72.267,NA,994.288,NA,2.567,2.537,3.344,3.415,3.413,3.467
1717855200,183777,50.3,NA,73.334,NA,996.036,NA,4.893,4.83,6.001,6.144,6.11,6.304
1717884000,183777,41.367,NA,82.233,NA,992.381,NA,2.442,2.476,3.139,3.242,3.2,3.391
1717826400,183777,55.967,NA,68.233,NA,993.725,NA,7.882,7.99,9.76,10.146,9.916,10.417
1717808400,183777,31.9,NA,80.067,NA,992.427,NA,12.755,12.664,18.065,18.398,19.429,20.071
1717790400,183777,24.1,NA,84.867,NA,992.303,NA,1.489,1.455,2.087,2.06,2.163,2.247
1717729200,183777,41.2,NA,75.6,NA,989.058,NA,2.726,2.811,3.817,4.003,3.993,4.246
1717725600,183777,34.666,NA,78.6,NA,988.582,NA,1.763,1.701,2.554,2.473,2.642,2.711
1718078400,183777,58.334,NA,62.067,NA,996.249,NA,4.274,4.346,5.35,5.579,5.418,5.639
1718341200,183777,52.633,NA,76.8,NA,996.448,NA,9.391,9.401,11.828,12.181,11.969,12.427
1718456400,183777,31.933,NA,76.933,NA,1002.301,NA,1.486,1.527,2.008,2.143,2.063,2.224
1718438400,183777,40.7,NA,76.7,NA,999.186,NA,5.417,5.372,6.697,6.827,6.79,6.931
1718395200,183777,39.666,NA,90.867,NA,994.536,NA,18.324,18.636,22.626,23.432,22.739,23.597
1718377200,183777,47.766,NA,83.867,NA,995.361,NA,12.477,12.692,15.478,16.157,15.64,16.378
1718362800,183777,66.533,NA,74.367,NA,995.418,NA,15.187,15.608,19.684,20.668,19.875,20.955
1718463600,183777,26.6,NA,81.633,NA,1002.288,NA,0.869,0.853,1.292,1.3,1.325,1.368
1718150400,183777,29.3,NA,79.566,NA,996.817,NA,6.614,6.476,8.589,8.654,8.754,8.864
1718182800,183777,60.7,NA,61.533,NA,998.72,NA,9.399,9.106,12.18,12.199,12.372,12.507
1718211600,183777,29.067,NA,82.267,NA,998.491,NA,4.35,4.312,5.763,5.752,5.84,5.882
1718208000,183777,30.334,NA,80.2,NA,998.955,NA,4.196,4.022,5.454,5.438,5.531,5.547
1718038800,183777,43.267,NA,71.133,NA,993.995,NA,1.589,1.599,2.088,2.139,2.143,2.179
1718251200,183777,51.933,NA,71.967,NA,996.895,NA,6.178,6.128,7.841,8.066,7.934,8.247
1718298000,183777,30.834,NA,88.1,NA,996.524,NA,5.574,5.554,6.894,7.016,7.01,7.112
1717930800,183777,55.8,NA,71.6,NA,992.93,NA,7.421,7.785,9.31,9.965,9.425,10.124
1717916400,183777,52.133,NA,77.0,NA,990.133,NA,6.909,6.896,8.492,8.51,8.605,8.72
1717797600,183777,24.2,NA,85.3,NA,992.031,NA,0.921,0.921,1.454,1.5,1.558,1.718
1717732800,183777,47.034,NA,73.367,NA,989.281,NA,3.25,3.172,4.319,4.353,4.434,4.578
1717776000,183777,28.933,NA,78.834,NA,992.907,NA,0.862,0.871,1.127,1.244,1.162,1.31
1717657200,183777,68.6,NA,76.567,NA,987.285,NA,11.365,11.541,16.239,16.95,16.451,17.269
1717671600,183777,67.6,NA,75.3,NA,988.236,NA,11.181,11.29,16.334,16.926,16.51,17.226
1718114400,183777,46.267,NA,68.733,NA,998.401,NA,8.024,7.969,11.718,12.148,11.996,12.725
1718452800,183777,37.133,NA,75.233,NA,1002.03,NA,2.405,2.469,3.139,3.343,3.204,3.437
1718424000,183777,36.034,NA,82.466,NA,997.592,NA,6.351,6.415,7.768,8.095,7.803,8.187
1718373600,183777,54.166,NA,80.534,NA,995.593,NA,12.45,12.557,15.988,16.262,16.172,16.502
1718175600,183777,58.5,NA,63.166,NA,998.119,NA,9.482,9.449,12.282,12.541,12.46,12.836
1718013600,183777,58.966,NA,66.133,NA,991.518,NA,6.971,7.313,8.367,8.851,8.463,9.019
1718020800,183777,48.7,NA,67.8,NA,992.418,NA,4.377,4.529,5.261,5.498,5.332,5.631
1718053200,183777,42.067,NA,69.7,NA,994.285,NA,2.237,2.25,3.001,3.055,3.034,3.133
1718287200,183777,43.8,NA,80.2,NA,997.998,NA,6.806,6.755,8.645,8.7,8.768,8.875
1718247600,183777,48.3,NA,74.167,NA,997.077,NA,5.509,5.501,6.973,7.218,7.074,7.403
1718319600,183777,27.434,NA,92.067,NA,995.186,NA,5.449,5.391,6.731,6.966,6.806,7.06
1717959600,183777,27.5,NA,81.733,NA,992.097,NA,1.012,1.007,1.328,1.383,1.37,1.43
1717912800,183777,51.2,NA,77.2,NA,990.317,NA,6.76,6.853,8.333,8.661,8.489,8.915
1717830000,183777,58.7,NA,67.0,NA,993.889,NA,7.512,7.828,9.435,9.907,9.587,10.151
1717851600,183777,57.0,NA,69.8,NA,996.197,NA,7.902,7.986,9.857,10.189,10.017,10.452
1717765200,183777,35.433,NA,73.733,NA,992.42,NA,0.12,0.115,0.31,0.422,0.364,0.487
1717772400,183777,29.2,NA,77.733,NA,992.771,NA,0.33,0.357,0.579,0.656,0.617,0.713
1717682400,183777,52.9,NA,80.0,NA,988.455,NA,3.038,3.073,4.021,4.207,4.118,4.281
1717668000,183777,67.966,NA,74.633,NA,987.62,NA,10.92,11.005,15.929,16.611,16.134,16.944
1718085600,183777,60.666,NA,60.166,NA,996.814,NA,6.153,5.874,7.851,7.732,7.982,7.951
1718121600,183777,33.1,NA,74.933,NA,998.006,NA,4.373,4.473,6.438,6.721,6.543,6.967
1718136000,183777,28.1,NA,80.567,NA,996.557,NA,6.12,5.827,8.242,8.21,8.411,8.378
1718359200,183777,66.367,NA,73.966,NA,995.118,NA,15.415,15.679,20.049,20.763,20.232,21.028
1718416800,183777,41.433,NA,83.9,NA,996.529,NA,8.32,8.579,10.097,10.566,10.189,10.752
1718449200,183777,42.3,NA,73.934,NA,1001.714,NA,3.569,3.481,4.446,4.625,4.534,4.691
1718323200,183777,29.233,NA,89.733,NA,994.836,NA,5.364,5.337,6.642,6.825,6.728,6.909
1718157600,183777,40.767,NA,72.333,NA,997.442,NA,5.808,5.875,7.513,7.743,7.622,7.987
1718193600,183777,59.533,NA,65.8,NA,999.877,NA,8.661,8.681,11.27,11.553,11.41,11.872
1718197200,183777,53.566,NA,70.633,NA,999.842,NA,7.404,7.358,9.45,9.792,9.556,10.09
1717999200,183777,55.2,NA,67.7,NA,990.923,NA,8.068,8.316,9.896,10.379,10.031,10.604
1717992000,183777,49.567,NA,69.666,NA,991.507,NA,7.301,7.278,9.134,9.303,9.283,9.556
1718280000,183777,57.633,NA,70.633,NA,997.949,NA,9.549,9.665,12.217,12.686,12.398,12.959
1718265600,183777,60.1,NA,66.9,NA,996.681,NA,8.849,9.168,11.361,12.296,11.505,12.524
1717902000,183777,47.4,NA,77.9,NA,991.298,NA,4.745,4.745,5.877,6.028,6.011,6.171
1717941600,183777,44.8,NA,73.767,NA,993.979,NA,1.459,1.605,1.916,2.159,1.956,2.181
1717970400,183777,27.867,NA,83.867,NA,991.448,NA,2.421,2.563,2.947,3.228,2.996,3.292
1717934400,183777,52.334,NA,72.767,NA,993.446,NA,3.533,3.579,4.288,4.506,4.316,4.574
1717858800,183777,45.0,NA,75.834,NA,995.662,NA,3.131,3.043,3.981,3.901,4.111,4.039
1717873200,183777,43.966,NA,82.3,NA,993.798,NA,3.876,3.769,4.791,4.853,4.91,5.063
1717833600,183777,59.434,NA,65.767,NA,993.933,NA,7.899,8.097,9.869,10.282,10.041,10.54
1717869600,183777,48.166,NA,79.6,NA,994.115,NA,3.836,3.962,4.787,5.028,4.881,5.157
1717743600,183777,51.667,NA,69.9,NA,989.529,NA,2.485,2.614,3.259,3.442,3.354,3.614
1717711200,183777,30.7,NA,86.209,NA,986.616,NA,0.956,1.053,1.32,1.496,1.368,1.592
1717693200,183777,44.667,NA,84.2,NA,987.791,NA,2.925,2.846,3.656,3.819,3.714,3.953
1718146800,183777,27.366,NA,81.966,NA,996.227,NA,5.277,5.087,6.736,6.735,6.806,6.897
1718096400,183777,62.0,NA,58.034,NA,997.229,NA,6.354,5.957,8.056,8.065,8.164,8.291
1718128800,183777,30.133,NA,78.233,NA,997.51,NA,5.409,5.476,7.835,8.093,7.984,8.375
1718110800,183777,50.666,NA,65.667,NA,998.406,NA,8.41,8.242,12.419,12.316,12.676,12.727
1718082000,183777,59.633,NA,61.0,NA,996.707,NA,5.141,4.986,6.537,6.542,6.631,6.746
1718071200,183777,51.867,NA,65.534,NA,995.774,NA,3.054,3.206,3.84,4.177,3.924,4.289
1718442000,184237,38.9,38.9,79.9,79.9,1000.302,1000.302,3.963,3.788,4.649,4.609,5.06,4.834
1718373600,184237,39.966,39.966,93.767,93.767,996.05,996.05,11.465,11.28,13.763,13.799,15.573,14.442
1718380800,184237,33.867,33.867,97.8,97.8,995.8,995.8,12.555,12.82,14.697,15.172,16.106,15.679
1717808400,184237,25.666,25.666,87.833,87.833,992.688,992.688,1.916,1.987,2.724,2.817,4.112,3.44
1717887600,184237,37.966,37.966,87.334,87.334,992.457,992.457,1.881,1.882,2.492,2.517,3.324,2.912
1717826400,184237,45.733,45.733,75.534,75.534,994.25,994.25,7.492,7.184,9.825,9.378,11.796,10.129
1717862400,184237,39.166,39.166,83.0,83.0,995.442,995.442,1.974,2.098,2.622,2.767,3.507,3.147
1718182800,184237,52.334,52.334,68.767,68.767,999.245,999.245,8.127,7.938,10.412,10.088,11.48,10.521
1718154000,184237,28.067,28.067,83.4,83.4,997.344,997.344,5.008,4.947,6.366,6.321,7.074,6.646
1717758000,184237,37.467,37.467,77.934,77.934,991.741,991.741,0.45,0.582,0.879,1.022,2.143,1.581
1718139600,184237,22.233,22.233,90.333,90.333,996.438,996.438,5.799,5.752,7.9,8.136,9.155,8.726
1718143200,184237,23.433,23.433,88.633,88.633,996.236,996.236,4.065,3.978,5.089,5.122,5.776,5.468
1718100000,184237,56.2,56.2,64.4,64.4,998.487,998.487,9.962,9.278,13.043,12.273,15.665,13.296
1718049600,184237,33.767,33.767,79.8,79.8,994.649,994.649,1.47,1.393,1.889,1.867,2.269,1.977
1717693200,184237,31.166,31.166,97.1,97.1,987.767,987.767,0.594,1.347,0.976,1.814,1.435,2.076
1717689600,184237,31.4,31.4,98.2,98.2,988.097,988.097,1.175,1.97,1.63,2.498,1.979,2.664
1717700400,184237,30.666,30.666,93.466,93.466,986.846,986.846,0.858,0.969,1.217,1.322,1.782,1.568
1718312400,184237,24.633,24.633,98.534,98.534,995.562,995.562,3.276,3.258,3.88,3.948,4.288,4.097
1718262000,184237,49.3,49.3,76.133,76.133,997.389,997.389,7.595,7.252,9.372,9.011,10.407,9.349
1718276400,184237,51.233,51.233,74.7,74.7,998.39,998.39,9.124,8.637,11.425,10.979,12.942,11.537
